"","X","timepoint","state","y","ysl","ysl_lag1","y_lag1","latitude","longitude","totalwagescapita","emplvlcapita","popestimate","qtrly_estabs_count","totalwagescapita_dif","emplvlcapita_dif","popestimate_dif","qtrly_estabs_count_dif","y_lag2","ysl_lag2","y_lag3","ysl_lag3","y_lag4","ysl_lag4","y_lag5","ysl_lag5"
"1",7,7,"Illinois",1.23518231242539,6.53875231528289,6.68587124688074,1.25744108136363,39.798363,-89.654961,2839.53287474249,0.442055878823164,11631574,262361,-34.8940709022681,-1.118015943805,31305,404,0.572466122705073,3.83113830217496,0.578662790071505,3.89664357130712,0.58497046657191,3.96412510466178,0.591392017378212,4.03371053684154
"2",8,8,"Illinois",1.21360116369669,6.39717767931529,6.53875231528289,1.23518231242539,39.798363,-89.654961,3117.95782465033,0.439354811106246,11662879,263955,275.145184985475,0.00376526196437799,31305,1594,1.25744108136363,6.68587124688074,0.572466122705073,3.83113830217496,0.578662790071505,3.89664357130712,0.58497046657191,3.96412510466178
"3",9,9,"Illinois",1.19266779898179,6.26082063097968,6.39717767931529,1.21360116369669,39.798363,-89.654961,2909.42047414339,0.427949939331665,11694184,268594,-486.962300414782,-0.870380405766186,31305,4639,1.23518231242539,6.53875231528289,1.25744108136363,6.68587124688074,0.572466122705073,3.83113830217496,0.578662790071505,3.89664357130712
"4",10,10,"Illinois",0.877365282445908,4.79282306018618,6.26082063097968,1.19266779898179,39.798363,-89.654961,2928.1922593793,0.437437857821674,11723032.75,267952,227.309135742854,2.08927902645892,28848.75,-642,1.21360116369669,6.39717767931529,1.23518231242539,6.53875231528289,1.25744108136363,6.68587124688074,0.572466122705073,3.83113830217496
"5",11,11,"Illinois",0.865482827923536,4.70587978691199,4.79282306018618,0.877365282445908,39.798363,-89.654961,2904.52124921443,0.434125009400977,11751881.5,268110,-42.4427954007747,-1.28007669107065,28848.75,158,1.19266779898179,6.26082063097968,1.21360116369669,6.39717767931529,1.23518231242539,6.53875231528289,1.25744108136363,6.68587124688074
"6",12,12,"Illinois",0.853871909824377,4.62194800124891,4.70587978691199,0.865482827923536,39.798363,-89.654961,3435.47899520066,0.44218543526479,11780730.25,271637,554.628756151087,1.1373274284511,28848.75,3527,0.877365282445908,4.79282306018618,1.19266779898179,6.26082063097968,1.21360116369669,6.39717767931529,1.23518231242539,6.53875231528289
"7",13,13,"Illinois",0.842523597161282,4.5408610624186,4.62194800124891,0.853871909824377,39.798363,-89.654961,2896.76863112563,0.430702708933711,11809579,274451,-1069.66811006125,-1.95431521948928,28848.75,2814,0.865482827923536,4.70587978691199,0.877365282445908,4.79282306018618,1.19266779898179,6.26082063097968,1.21360116369669,6.39717767931529
"8",14,14,"Illinois",1.93731529336905,8.4559402728658,4.5408610624186,0.842523597161282,39.798363,-89.654961,3012.48878820917,0.441816502997811,11835330.5,273783,654.430521158563,2.25965203951792,25751.5,-668,0.853871909824377,4.62194800124891,0.865482827923536,4.70587978691199,0.877365282445908,4.79282306018618,1.19266779898179,6.26082063097968
"9",15,15,"Illinois",1.89232085968989,8.25505508851307,8.4559402728658,1.93731529336905,39.798363,-89.654961,3059.33340853726,0.443380263846643,11861082,274224,-68.875536755439,-0.955003321526793,25751.5,441,0.842523597161282,4.5408610624186,0.853871909824377,4.62194800124891,0.865482827923536,4.70587978691199,0.877365282445908,4.79282306018618
"10",16,16,"Illinois",1.84920331235716,8.06295448346717,8.25505508851307,1.89232085968989,39.798363,-89.654961,3539.17651643728,0.447998815944829,11886833.5,277285,432.998487571921,0.30547912493547,25751.5,3061,1.93731529336905,8.4559402728658,0.842523597161282,4.5408610624186,0.853871909824377,4.62194800124891,0.865482827923536,4.70587978691199
