"","X","timepoint","state","y","ysl","ysl_lag1","y_lag1","latitude","longitude","totalwagescapita","emplvlcapita","popestimate","qtrly_estabs_count","totalwagescapita_dif","emplvlcapita_dif","popestimate_dif","qtrly_estabs_count_dif","y_lag2","ysl_lag2","y_lag3","ysl_lag3","y_lag4","ysl_lag4","y_lag5","ysl_lag5"
"1",7,7,"Vermont",1.49051524369437,6.54070715211503,6.66585052144839,1.51862521776298,44.262436,-72.580536,2257.8230474777,0.424369704950627,570678.5,21813,-70.2107878128477,0.00143281238250692,1036.25,-96,-0.0417744365735828,3.02456473680195,-0.0418972581870847,3.06734685032808,-0.0420206259560629,3.1113437469692,-0.0421445431451062,3.15663538990023
"2",8,8,"Vermont",1.46333967949737,6.42010883542312,6.54070715211503,1.49051524369437,44.262436,-72.580536,2403.15911912365,0.430784174567241,571714.75,21792,145.128488962175,0.648542603429825,1036.25,-21,1.51862521776298,6.66585052144839,-0.0417744365735828,3.02456473680195,-0.0418972581870847,3.06734685032808,-0.0420206259560629,3.1113437469692
"3",9,9,"Vermont",1.43705311009814,6.30379049197387,6.42010883542312,1.46333967949737,44.262436,-72.580536,2259.88499889132,0.422330122513972,572751,21793,-288.610191878297,-1.48685216698829,1036.25,1,1.49051524369437,6.54070715211503,1.51862521776298,6.66585052144839,-0.0417744365735828,3.02456473680195,-0.0418972581870847,3.06734685032808
"4",10,10,"Vermont",0.752436633966802,4.0912263118571,6.30379049197387,1.43705311009814,44.262436,-72.580536,2347.24909614586,0.424966133144832,574000.25,21977,230.638217486886,1.10900626841288,1249.25,184,1.46333967949737,6.42010883542312,1.49051524369437,6.54070715211503,1.51862521776298,6.66585052144839,-0.0417744365735828,3.02456473680195
"5",11,11,"Vermont",0.743585634732824,4.03125220807752,4.0912263118571,0.752436633966802,44.262436,-72.580536,2364.7885482734,0.427623723850839,575249.5,22227,-69.8246451270106,0.00215800751479089,1249.25,250,1.43705311009814,6.30379049197387,1.46333967949737,6.42010883542312,1.49051524369437,6.54070715211503,1.51862521776298,6.66585052144839
"6",12,12,"Vermont",0.734910095235541,3.97307227074961,4.03125220807752,0.743585634732824,44.262436,-72.580536,2610.20826150967,0.43750542968798,576498.75,22189,227.880261108735,0.722411513113325,1249.25,-38,0.752436633966802,4.0912263118571,1.43705311009814,6.30379049197387,1.46333967949737,6.42010883542312,1.49051524369437,6.54070715211503
"7",13,13,"Vermont",0.726405007523212,3.91659560250233,3.97307227074961,0.734910095235541,44.262436,-72.580536,2276.2323262045,0.429026726762072,577748,22070,-579.395648541442,-1.83604087630491,1249.25,-119,0.743585634732824,4.03125220807752,0.752436633966802,4.0912263118571,1.43705311009814,6.30379049197387,1.46333967949737,6.42010883542312
"8",14,14,"Vermont",0.999345690331133,7.83604301143583,3.91659560250233,0.726405007523212,44.262436,-72.580536,2425.5356017056,0.432830976919226,579270,22205,483.27921080626,1.22829530830627,1522,135,0.734910095235541,3.97307227074961,0.743585634732824,4.03125220807752,0.752436633966802,4.0912263118571,1.43705311009814,6.30379049197387
"9",15,15,"Vermont",0.984297081727625,7.67538487102044,7.83604301143583,0.999345690331133,44.262436,-72.580536,2497.53655009022,0.434321294600017,580792,22238,-77.3023271164643,-0.231393247636275,1522,33,0.726405007523212,3.91659560250233,0.734910095235541,3.97307227074961,0.743585634732824,4.03125220807752,0.752436633966802,4.0912263118571
"10",16,16,"Vermont",0.969632471572979,7.52107552865624,7.67538487102044,0.984297081727625,44.262436,-72.580536,2672.39952499854,0.443077675160366,582314,22069,102.862026523692,0.726606287955694,1522,-169,0.999345690331133,7.83604301143583,0.726405007523212,3.91659560250233,0.734910095235541,3.97307227074961,0.743585634732824,4.03125220807752
