"","X","timepoint","state","y","ysl","ysl_lag1","y_lag1","latitude","longitude","totalwagescapita","emplvlcapita","popestimate","qtrly_estabs_count","totalwagescapita_dif","emplvlcapita_dif","popestimate_dif","qtrly_estabs_count_dif","y_lag2","ysl_lag2","y_lag3","ysl_lag3","y_lag4","ysl_lag4","y_lag5","ysl_lag5"
"1",7,7,"California",0.145161114817682,3.11452648041204,3.19990857917958,0.146537666559965,38.576668,-121.493629,2815.11573289352,0.419191150082187,30485857.5,837768,9.63988152434013,-0.368311979903146,121150.75,14585,0.101383926011067,1.24385973527978,0.102355106127128,1.27401499050563,0.103340362537274,1.3049684985603,0.104339969649736,1.33680871400159
"2",8,8,"California",0.143804019870508,3.03298269647243,3.11452648041204,0.145161114817682,38.576668,-121.493629,3068.41330929494,0.419516751254728,30607008.25,882778,262.622544322499,0.252820180282143,121150.75,45010,0.146537666559965,3.19990857917958,0.101383926011067,1.24385973527978,0.102355106127128,1.27401499050563,0.103340362537274,1.3049684985603
"3",9,9,"California",0.142466013997833,2.95502048105085,3.03298269647243,0.143804019870508,38.576668,-121.493629,2841.82885134772,0.401696817133323,30728159,897232,-479.882034348639,-1.81455352939469,121150.75,14454,0.145161114817682,3.11452648041204,0.146537666559965,3.19990857917958,0.101383926011067,1.24385973527978,0.102355106127128,1.27401499050563
"4",10,10,"California",0.344529162013174,3.16407718072718,2.95502048105085,0.142466013997833,38.576668,-121.493629,2840.65471235776,0.410306315537742,30803481.5,880095,225.410318957264,2.64294325258248,75322.5,-17137,0.143804019870508,3.03298269647243,0.145161114817682,3.11452648041204,0.146537666559965,3.19990857917958,0.101383926011067,1.24385973527978
"5",11,11,"California",0.341674046053875,3.07608683556317,3.16407718072718,0.344529162013174,38.576668,-121.493629,2831.39760571685,0.406410364857395,30878804,888141,-8.08296765094519,-1.25054490847659,75322.5,8046,0.142466013997833,2.95502048105085,0.143804019870508,3.03298269647243,0.145161114817682,3.11452648041204,0.146537666559965,3.19990857917958
"6",12,12,"California",0.338856244029095,2.99245187085013,3.07608683556317,0.341674046053875,38.576668,-121.493629,3229.15498009611,0.401685970151131,30954126.5,895968,407.014481020162,-0.0828444025917752,75322.5,7827,0.344529162013174,3.16407718072718,0.142466013997833,2.95502048105085,0.143804019870508,3.03298269647243,0.145161114817682,3.11452648041204
"7",13,13,"California",0.336075078286591,2.91285562479118,2.99245187085013,0.338856244029095,38.576668,-121.493629,2739.99731600133,0.390737736485964,31029449,909209,-886.915038474044,-0.622383895890238,75322.5,13241,0.341674046053875,3.07608683556317,0.344529162013174,3.16407718072718,0.142466013997833,2.95502048105085,0.143804019870508,3.03298269647243
"8",14,14,"California",0.882699336365711,3.91632294743935,2.91285562479118,0.336075078286591,38.576668,-121.493629,2848.39143888576,0.398961979148318,31081585,897792,597.551786979219,1.91724763275203,52136,-11417,0.338856244029095,2.99245187085013,0.341674046053875,3.07608683556317,0.344529162013174,3.16407718072718,0.142466013997833,2.95502048105085
"9",15,15,"California",0.87205818133782,3.79789365147865,3.91632294743935,0.882699336365711,38.576668,-121.493629,2885.67049219719,0.39836481479358,31133721,908369,-71.1150695730012,-0.882140701709105,52136,10577,0.336075078286591,2.91285562479118,0.338856244029095,2.99245187085013,0.341674046053875,3.07608683556317,0.344529162013174,3.16407718072718
"10",16,16,"California",0.861640865313973,3.68586517057068,3.79789365147865,0.87205818133782,38.576668,-121.493629,3213.31878290213,0.397706659143598,31185857,917257,290.369237393511,-0.00609912952444502,52136,8888,0.882699336365711,3.91632294743935,0.336075078286591,2.91285562479118,0.338856244029095,2.99245187085013,0.341674046053875,3.07608683556317
"11",17,17,"California",0.851440524800751,3.57973142926973,3.68586517057068,0.861640865313973,38.576668,-121.493629,2850.22104288198,0.391574719071527,31237993,921414,-690.746030725097,-0.547378442208918,52136,4157,0.87205818133782,3.79789365147865,0.882699336365711,3.91632294743935,0.336075078286591,2.91285562479118,0.338856244029095,2.99245187085013
"12",18,18,"California",1.27786555693632,2.56724375586153,3.57973142926973,0.851440524800751,38.576668,-121.493629,2916.51156182148,0.400119823049838,31290863.25,856522,429.388258959658,1.46770440503816,52870.25,-64892,0.861640865313973,3.68586517057068,0.87205818133782,3.79789365147865,0.882699336365711,3.91632294743935,0.336075078286591,2.91285562479118
"13",19,19,"California",1.25751204193261,2.50597726123587,2.56724375586153,1.27786555693632,38.576668,-121.493629,2983.35346591688,0.401452047823212,31343733.5,875729,0.551385155890785,-0.721287920493646,52870.25,19207,0.851440524800751,3.57973142926973,0.861640865313973,3.68586517057068,0.87205818133782,3.79789365147865,0.882699336365711,3.91632294743935
"14",20,20,"California",1.23773806637981,2.44731364458701,2.50597726123587,1.25751204193261,38.576668,-121.493629,3175.6864213697,0.402401411543332,31396603.75,900189,125.491051357425,-0.0382861053253691,52870.25,24460,1.27786555693632,2.56724375586153,0.851440524800751,3.57973142926973,0.861640865313973,3.68586517057068,0.87205818133782,3.79789365147865
"15",21,21,"California",1.21851948322185,2.39109186662105,2.44731364458701,1.23773806637981,38.576668,-121.493629,3046.34386031385,0.395498644375843,31449474,928681,-321.675516508672,-0.785213088760872,52870.25,28492,1.25751204193261,2.50597726123587,1.27786555693632,2.56724375586153,0.851440524800751,3.57973142926973,0.861640865313973,3.68586517057068
"16",22,22,"California",1.18105825513322,3.40511106634338,2.39109186662105,1.21851948322185,38.576668,-121.493629,3039.7202244787,0.406328298581592,31528648.25,948458,122.718925220704,1.77324213732374,79174.25,19777,1.23773806637981,2.44731364458701,1.25751204193261,2.50597726123587,1.27786555693632,2.56724375586153,0.851440524800751,3.57973142926973
