"","X","timepoint","state","y","ysl","ysl_lag1","y_lag1","latitude","longitude","totalwagescapita","emplvlcapita","popestimate","qtrly_estabs_count","totalwagescapita_dif","emplvlcapita_dif","popestimate_dif","qtrly_estabs_count_dif","y_lag2","ysl_lag2","y_lag3","ysl_lag3","y_lag4","ysl_lag4","y_lag5","ysl_lag5"
"1",7,7,"Texas",0.903369212069727,3.60609020398144,3.69475411122977,0.92112507683062,30.27467,-97.740349,2353.69570640527,0.401830591533326,17578871.5,384701,-25.1665626293302,-0.786654715706026,90433.25,3322,0.442149215708376,2.35274738820799,0.448521362927323,2.39884491096412,0.45503687144226,2.44652293302288,0.461700206794369,2.49590768268391
"2",8,8,"Texas",0.886157666974441,3.52076051388686,3.60609020398144,0.903369212069727,30.27467,-97.740349,2564.77053490178,0.402574470282992,17669304.75,383751,198.097442093307,0.413923699490182,90433.25,-950,0.92112507683062,3.69475411122977,0.442149215708376,2.35274738820799,0.448521362927323,2.39884491096412,0.45503687144226,2.44652293302288
"3",9,9,"Texas",0.86946719021963,3.43855702354574,3.52076051388686,0.886157666974441,30.27467,-97.740349,2385.89738790065,0.395541439481446,17759738,385690,-389.947975497626,-0.777690955121124,90433.25,1939,0.903369212069727,3.60609020398144,0.92112507683062,3.69475411122977,0.442149215708376,2.35274738820799,0.448521362927323,2.39884491096412
"4",10,10,"Texas",1.06601356412952,3.25292294498603,3.43855702354574,0.86946719021963,30.27467,-97.740349,2403.44017814128,0.400197071256334,17860206.5,386252,196.415937241744,1.16886625764338,100468.5,562,0.886157666974441,3.52076051388686,0.903369212069727,3.60609020398144,0.92112507683062,3.69475411122977,0.442149215708376,2.35274738820799
"5",11,11,"Texas",1.04303045122123,3.18684483149099,3.25292294498603,1.06601356412952,30.27467,-97.740349,2429.20375559382,0.397421366401875,17960675,381799,8.22078721191792,-0.743133662934625,100468.5,-4453,0.86946719021963,3.43855702354574,0.886157666974441,3.52076051388686,0.903369212069727,3.60609020398144,0.92112507683062,3.69475411122977
"6",12,12,"Texas",1.02083763049308,3.12337307896549,3.18684483149099,1.04303045122123,30.27467,-97.740349,2787.83064831969,0.402924912626195,18061143.5,392021,332.863315273334,0.827925107877808,100468.5,10222,1.06601356412952,3.25292294498603,0.86946719021963,3.43855702354574,0.886157666974441,3.52076051388686,0.903369212069727,3.60609020398144
"7",13,13,"Texas",0.999397194701501,3.06234334112716,3.12337307896549,1.02083763049308,30.27467,-97.740349,2382.57728862394,0.396393301064538,18161612,399598,-763.880252421628,-1.20351577859761,100468.5,7577,1.04303045122123,3.18684483149099,1.06601356412952,3.25292294498603,0.86946719021963,3.43855702354574,0.886157666974441,3.52076051388686
"8",14,14,"Texas",1.24610034782044,5.06560583448561,3.06234334112716,0.999397194701501,30.27467,-97.740349,2495.66782502318,0.402429360855428,18262224.5,403272,518.343896094992,1.25676713525458,100612.5,3674,1.02083763049308,3.12337307896549,1.04303045122123,3.18684483149099,1.06601356412952,3.25292294498603,0.86946719021963,3.43855702354574
"9",15,15,"Texas",1.21735831634773,4.94141625714448,5.06560583448561,1.24610034782044,30.27467,-97.740349,2529.53456157129,0.402426542260327,18362837,405716,-79.2237998511309,-0.603887838598988,100612.5,2444,0.999397194701501,3.06234334112716,1.02083763049308,3.12337307896549,1.04303045122123,3.18684483149099,1.06601356412952,3.25292294498603
"10",16,16,"Texas",1.18968654648057,4.82285759117502,4.94141625714448,1.21735831634773,30.27467,-97.740349,2850.68002341599,0.406078705209807,18463449.5,404566,287.278725296598,0.365498154458077,100612.5,-1150,1.24610034782044,5.06560583448561,0.999397194701501,3.06234334112716,1.02083763049308,3.12337307896549,1.04303045122123,3.18684483149099
"11",17,17,"Texas",1.1630290852672,4.70954665857164,4.82285759117502,1.18968654648057,30.27467,-97.740349,2501.38481481047,0.399834655439813,18564062,401690,-670.440670450233,-0.989621271947427,100612.5,-2876,1.21735831634773,4.94141625714448,1.24610034782044,5.06560583448561,0.999397194701501,3.06234334112716,1.02083763049308,3.12337307896549
"12",18,18,"Texas",1.12293538513679,3.26344295412255,4.70954665857164,1.1630290852672,30.27467,-97.740349,2552.74862476274,0.407548374108151,18662734.25,408339,400.659018557803,1.39577684383315,98672.25,6649,1.18968654648057,4.82285759117502,1.21735831634773,4.94141625714448,1.24610034782044,5.06560583448561,0.999397194701501,3.06234334112716
"13",19,19,"Texas",1.09884879906943,3.20283082806583,3.26344295412255,1.12293538513679,30.27467,-97.740349,2650.13045764986,0.408018147964191,18761406.5,415104,46.0180229348407,-0.72439448122974,98672.25,6765,1.1630290852672,4.70954665857164,1.18968654648057,4.82285759117502,1.21735831634773,4.94141625714448,1.24610034782044,5.06560583448561
"14",20,20,"Texas",1.07559322658641,3.1443063839113,3.20283082806583,1.09884879906943,30.27467,-97.740349,2874.11067565134,0.413803026494079,18860078.75,425644,126.598385114368,0.531510467384799,98672.25,10540,1.12293538513679,3.26344295412255,1.1630290852672,4.70954665857164,1.18968654648057,4.82285759117502,1.21735831634773,4.94141625714448
"15",21,21,"Texas",1.05312847451167,3.08776011153995,3.1443063839113,1.07559322658641,30.27467,-97.740349,2698.07585842548,0.408099334532463,18958751,422542,-400.015035227341,-1.14885704915041,98672.25,-3102,1.09884879906943,3.20283082806583,1.12293538513679,3.26344295412255,1.1630290852672,4.70954665857164,1.18968654648057,4.82285759117502
"16",22,22,"Texas",1.63124954902472,3.9863848434166,3.08776011153995,1.05312847451167,30.27467,-97.740349,2696.98281079075,0.413805681033114,19054148.75,428921,174.94176959112,1.14100384622667,95397.75,6379,1.07559322658641,3.1443063839113,1.09884879906943,3.20283082806583,1.12293538513679,3.26344295412255,1.1630290852672,4.70954665857164
"17",23,23,"Texas",1.58920074482332,3.90838241159699,3.9863848434166,1.63124954902472,30.27467,-97.740349,2715.58171667407,0.412635428903412,19149546.5,429545,19.6919535180637,-0.687659863035223,95397.75,624,1.05312847451167,3.08776011153995,1.07559322658641,3.1443063839113,1.09884879906943,3.20283082806583,1.12293538513679,3.26344295412255
"18",24,24,"Texas",1.54895026794541,3.83329348427282,3.90838241159699,1.58920074482332,30.27467,-97.740349,3008.21097333135,0.417331286025073,19244944.25,430144,274.030350773946,0.586610925136249,95397.75,599,1.63124954902472,3.9863848434166,1.05312847451167,3.08776011153995,1.07559322658641,3.1443063839113,1.09884879906943,3.20283082806583
"19",25,25,"Texas",1.51038881581584,3.76094715051565,3.83329348427282,1.54895026794541,30.27467,-97.740349,2848.32757678225,0.410625037895745,19340342,428140,-452.512653206368,-1.1402105250989,95397.75,-2004,1.58920074482332,3.90838241159699,1.63124954902472,3.9863848434166,1.05312847451167,3.08776011153995,1.07559322658641,3.1443063839113
"20",26,26,"Texas",2.29667984902271,4.64654165788758,3.76094715051565,1.51038881581584,30.27467,-97.740349,2835.60746043185,0.416303440986952,19440335.75,434391,147.163280198693,1.23846512205356,99993.75,6251,1.54895026794541,3.83329348427282,1.58920074482332,3.90838241159699,1.63124954902472,3.9863848434166,1.05312847451167,3.08776011153995
"21",27,27,"Texas",2.22239012404764,4.50424066157638,4.64654165788758,2.29667984902271,30.27467,-97.740349,2855.83010603787,0.415912536172944,19540329.5,437960,32.9427619564262,-0.60693079052157,99993.75,3569,1.51038881581584,3.76094715051565,1.54895026794541,3.83329348427282,1.58920074482332,3.90838241159699,1.63124954902472,3.9863848434166
"22",28,28,"Texas",2.15217085474357,4.36952621915196,4.50424066157638,2.22239012404764,30.27467,-97.740349,3191.18419300965,0.421992188952389,19640323.25,446969,315.131441365756,0.647055759345294,99993.75,9009,2.29667984902271,4.64654165788758,1.51038881581584,3.76094715051565,1.54895026794541,3.83329348427282,1.58920074482332,3.90838241159699
"23",29,29,"Texas",2.08570358827451,4.24173450613878,4.36952621915196,2.15217085474357,30.27467,-97.740349,3020.24634665188,0.417623502871475,19740317,458410,-506.291933329554,-1.04483388603585,99993.75,11441,2.22239012404764,4.50424066157638,2.29667984902271,4.64654165788758,1.51038881581584,3.76094715051565,1.54895026794541,3.83329348427282
"24",30,30,"Texas",0.835676329621649,2.90650009360576,4.24173450613878,2.08570358827451,30.27467,-97.740349,3024.47405663414,0.425372256425866,19844620.5,461365,175.165556340033,1.21174396353045,104303.5,2955,2.15217085474357,4.36952621915196,2.22239012404764,4.50424066157638,2.29667984902271,4.64654165788758,1.51038881581584,3.76094715051565
"25",31,31,"Texas",0.820119765466387,2.8509995381711,2.90650009360576,0.835676329621649,30.27467,-97.740349,3113.586592139,0.425851873848768,19948924,466190,84.8848255226062,-0.726913613148861,104303.5,4825,2.08570358827451,4.24173450613878,2.15217085474357,4.36952621915196,2.22239012404764,4.50424066157638,2.29667984902271,4.64654165788758
"26",32,32,"Texas",0.805020413811164,2.79733643132261,2.8509995381711,0.820119765466387,30.27467,-97.740349,3493.17017562385,0.432472827628371,20053227.5,468089,290.471047979979,0.61413363567,104303.5,1899,0.835676329621649,2.90650009360576,2.08570358827451,4.24173450613878,2.15217085474357,4.36952621915196,2.22239012404764,4.50424066157638
"27",33,33,"Texas",0.790359633905169,2.74540837505199,2.79733643132261,0.805020413811164,30.27467,-97.740349,3288.06919265063,0.4272164416697,20157531,467404,-584.684566458066,-1.18773397382729,104303.5,-685,0.820119765466387,2.8509995381711,0.835676329621649,2.90650009360576,2.08570358827451,4.24173450613878,2.15217085474357,4.36952621915196
"28",34,34,"Texas",0.861295085856106,3.66725494299729,2.74540837505199,0.790359633905169,30.27467,-97.740349,3292.53431580404,0.433893297685001,20257703.25,470516,209.566106126632,1.19332419739721,100172.25,3112,0.805020413811164,2.79733643132261,0.820119765466387,2.8509995381711,0.835676329621649,2.90650009360576,2.08570358827451,4.24173450613878
