"","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New_Hampshire","New_Jersey","New_Mexico","New_York","North_Carolina","North_Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode_Island","South_Carolina","South_Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West_Virginia","Wisconsin","Wyoming"
"8",0.276210489714203,0.893681645675289,0.672283107997232,0.298450725980219,-0.0581223050578673,-0.125454104622237,-0.158483381303685,1.59758979479232,0.33753192895052,0.244313557966255,0.0240380909329602,0.292985007212797,0.0447113179525469,-0.156279532839426,0.726168638409745,-0.103983103069386,0.22647583922052,-0.679823057864791,-0.064532642121671,-0.262355153328426,-0.109099962961833,-0.0188061549295938,0.454602963562527,0.254869903525517,-0.273458011969737,0.252056775902371,0.665062746243695,0.0709518167398559,-0.314089096585683,-0.29131428832143,-0.0387376857260593,0.133055827376079,0.250821184310905,0.441026355308214,0.353776080325453,-0.830296080964432,0.137847539278152,0.223774066774955,0.00456099550568687,-0.00978448774182047,1.63496521104383,0.160875020425002,0.104829180342698,0.704538852125079,0.260802861230577,-0.315362911917055,0.441697385831266,-0.226555614364861,-0.0738208252833361,-0.203030634053481
"9",0.270764772083958,-0.409346562480927,0.315090240881613,0.315410146093933,-0.619390988222472,-0.0575045024038105,0.293622042060749,-0.0901736911266486,0.288381855372166,0.165616872061901,0.0247771141576943,-0.276008286547898,0.142520741788709,-0.00215265955849205,0.365233304841699,-0.0939422181128227,0.217476654613387,-1.27670962350337,-0.304354342214573,-0.161872769823276,-0.10231458166413,-0.0205788844382762,0.184063258024684,0.352577697974584,0.405201287680848,-0.0523076775902719,-0.0471870991039011,-0.157783614361079,-0.0577199036626206,-0.306128357103633,-0.0617145073538554,0.106990361140815,0.58237329653301,0.213420549031002,-0.183095155898597,0.234550573742807,-0.100127914401897,0.0690531418649223,-0.279112140587451,0.143088139418178,-0.207160976865987,0.305716434257987,-0.15746482077711,0.0210313952717055,0.250352301843154,-0.241614416179068,0.562317092901515,-0.169191163935169,0.115224313824645,-0.630187221660838
"10",-0.172445568869925,-0.873140071262579,-0.423346493506429,0.127798048498823,-0.651454681988306,0.477960175082299,-1.25297185852152,-0.868047042784594,0.646842524480007,-0.0539378107197596,-0.618063193954971,0.0604462579242419,-0.150165773342004,-0.497518883947334,-0.533052251185396,-0.432662281604704,-0.375155152299772,2.36103317874273,0.0484338404996721,0.230253572478698,-0.42499396917751,0.333304087079253,-0.755616687473327,0.327659049872738,-0.18343344123047,-0.193040589435982,-0.612626122138005,0.0858735510996254,-0.728451764060346,-0.195248995213106,0.92638013911409,0.305607914134066,-0.154396257759022,-1.04800289733452,-0.360221960908395,-0.338638971869772,0.654248732399847,-0.248889551960518,-0.221508612370778,0.244795973991131,-0.278478345195317,0.221854353076252,-0.49111686119396,1.19786890401584,-0.124514339627974,0.329832132548368,-0.101999544991718,-0.019224805021712,-0.119690262339818,-0.686788401965056
"11",-0.0529777995590862,-1.03429852635895,-0.0487553474443613,-0.49479007503292,-0.594478905653821,0.208136352946517,-0.699252502676788,-0.569629163479509,0.232932516618161,0.0963120089674971,-0.123716917551628,0.705706314033736,-0.178631934396642,0.190002953906305,-0.154623236749164,-0.213357165240447,0.0556500152932933,-0.284546400553982,-0.052034923581357,0.0823219636139599,-0.348651289674825,0.435853667331628,-0.669837519506698,0.448276404816849,-0.419346605883229,0.0825189309062078,-0.2104495601962,0.139233768011731,-0.257993047591893,0.067726459946802,0.121726720114472,0.0870355915496136,0.028322397753398,0.00920601550179357,-0.132081108835809,-0.0668775445261044,0.276038464490861,0.192987450459734,0.310655475685357,0.054850068125205,0.338498267798047,0.0946257394283458,0.113850092094181,0.0183737476401185,-0.039921180367521,0.161723536001769,-0.223990412011761,-0.258950200640895,-0.025747247728554,-0.12993144651962
"12",-0.152780176445035,-0.174476017904344,-0.0879572682736318,-0.36744607558005,-0.760458827532473,0.0886804580234858,-0.669009465732724,-0.947248413637097,0.281499477894232,-0.0603147704220892,-0.122189784322212,0.398566698894072,-0.0774357636229955,0.0288507840248698,0.183515588550225,-0.20070985926135,0.0516389174172499,-0.404955239477204,0.0255365351983167,-0.176004619049821,-0.177687106839521,-0.0020285765126544,-0.602451190296411,0.24551068897407,0.00569104080852131,0.0815535330171739,-0.615326412844753,-0.114066520712526,0.273358043967079,0.0659452638629692,0.0905744192182417,-0.120030792189744,0.0307791497654129,-0.491398014299871,-0.124861241780917,0.0489131553729363,0.261437610931266,0.109643517629004,-0.142567828641323,0.052938057520905,0.291187666880582,0.25234369155441,-0.185791315931328,-0.361479855712775,-0.123263091540838,0.153528510296882,-0.134270515109328,-0.368219920090637,0.0585383363800041,-0.0932421693097682
"13",0.329261552733026,-0.162030304168188,0.0776441266472211,0.59365220750872,-0.348597236440751,0.156580512727907,-0.976429230034553,-0.497325077341832,0.500963134270733,0.248570666757248,0.0680270589194806,0.019748773116379,-0.117531163150333,0.10725132922003,-0.240758390632436,-0.188618712969184,0.0477299252539186,-0.146142713511376,0.0585492573695551,-0.00880053517826523,-0.169514385026831,0.00265628931207202,-0.044220897879161,0.599525852082086,-0.265435255547298,0.0803392772453679,-0.236811280137065,0.34048872092048,0.352159508236854,0.0481326777884567,0.0613114498065652,0.88809014467972,-0.209710952831186,-0.904511302443198,0.0793782282246001,-0.228123315637646,0.239894204578554,-0.0642800678989405,-0.113064658145915,-0.148119049414461,0.783478770254657,0.520536682822805,-0.03947364083451,-0.217379099796706,-0.124472675920583,0.00194326528025904,-0.669654242131556,-0.25897331876286,-0.087137963513488,-0.165149875015265
"14",1.05795939374419,-1.23653967627077,0.606353925430944,-0.00819194517344134,-0.29797705585689,0.176244246298217,0.624535726416658,0.982431398789063,-0.225230419863139,0.524748919238283,-0.274070241827986,-0.221624593261948,0.999196490416941,0.682122404950807,1.55047337460513,0.87359614686213,0.693840486842351,-0.393507356338305,0.354531728538039,0.202403351700959,0.824937428865761,1.53532160014046,1.01487896296624,0.61639237042034,1.40769139752448,-0.0438030268234583,0.682630292447799,-0.316930524950971,0.428913796404001,0.239829112561582,0.577608441874787,-0.311898217448061,0.320819893377486,0.701407094980181,1.18989880569816,-0.280970888952312,0.278318776392637,0.311884902642977,-0.0916915165322399,0.36415777921547,0.476990541174444,0.395523018053402,0.0759336941017118,-0.37299068285812,-0.0123150268572253,-0.0096106258677213,0.209928871477914,0.561187718275863,0.538620459960738,-1.74894536892001
"15",0.224966275295511,-1.1536639134548,-0.221919567140728,-0.534032020441141,-0.250244238601437,-0.00399319338308686,-0.199764950605379,-0.0294419805577975,0.0079540179571212,0.453997551459385,-0.0320948903175874,0.0796158563262775,0.587884356769857,-0.106079415902282,0.963661264400553,0.152380736947656,0.202912640712149,0.134212179527654,0.351002844425357,-0.0468810925050846,0.506280584124845,0.172509548649848,0.306715386555568,0.445323299260645,0.835411299322536,0.0249587958405251,0.667624974698433,-0.224165690727331,0.456415497842091,-0.358056243825998,-0.0160747903367953,-0.203392193043483,0.0993917834714066,-0.457228566727687,0.423441694264952,-1.35175269648486,0.242478797277562,0.284571298433821,-0.635788000723504,0.26669485767141,-1.22018123159344,0.100393602956697,-0.276628529449882,0.207806484071256,-0.421794821405738,-0.375271622824883,-0.408613393227246,0.594537566854091,0.00282711813251212,-0.17648480170384
"16",0.123745650082311,0.150794478253173,0.00210282816152293,-0.716541457690159,-0.359701555378982,0.0825575023463077,-0.182475146321532,1.49089355008584,0.0338277845280987,0.156189026806821,-0.0322425107784054,0.454344313820406,0.244368871449155,-0.334762673015126,0.253801159291593,0.159005925570206,0.195095173539083,0.528029741607743,0.031447974184739,-0.0589846571744495,0.120143684914317,0.75286363450947,0.350443163990383,0.368078932201788,-0.411214094653547,0.0531062692818004,1.43278123477834,-0.427285271230947,-0.53851958837917,-0.347093705442092,-0.0546625713435129,-0.476863231579879,0.0994887399500735,0.146144713519768,0.415180071749661,-1.35881058005569,0.23077478054974,0.197213712934928,0.211380235614165,0.257529030070647,1.53347581067835,-0.251583012477638,0.406582075974141,0.495106887760616,0.0820416635813828,-0.367793428852021,-0.561435355840954,0.860654585228545,-0.187271883678927,-0.0146062840645053
"17",-0.110077416399713,0.115429397645499,-0.303857538063981,-0.296611134000356,-0.42127985782398,0.302023708820808,0.268760687301689,-0.0952938070924828,0.159417252702197,0.204250627915239,-0.0414401610259038,0.305355294564154,0.310362782065659,0.190559401544666,-0.0343948450097668,0.165066432356126,0.187539111977796,-0.165736841094409,-0.0998823723065426,0.0785121537897638,0.120467314654768,0.734110349433525,0.0407264784055899,0.380472330300777,0.527571914166435,0.106194317910133,0.533320142580538,0.269261562066835,-0.135393218814719,-0.374256876510908,-0.0906378899258587,-0.634705437557696,0.310528852653637,-0.29611484619389,-0.245341244881817,0.29425595918047,0.0460566782561922,-0.231145518947437,-0.247596743606634,0.454256663764069,-0.255181229956165,0.00578886583423033,-0.386771994239415,0.0134828278268836,0.0753342088616116,-0.237898013275145,-0.387499517420885,0.946946131245825,0.315906107299538,-0.586051303497271
"18",-0.270109306564914,0.342953469399705,-0.584719836790066,-0.256921241405503,-0.235441531217953,0.165338283657316,0.183530825965201,0.387207922463625,-0.0426348606796504,0.0156100758743054,-0.107288955171569,0.223674030962716,-0.484039846694821,-0.595810315216496,-0.687979087743553,-1.01471333347201,-0.32368210424633,-0.976144014814837,0.590891410370097,-0.375831949991912,-0.122254850752748,-1.48323830240205,-0.281929487008039,-0.268911802626365,0.0985699996524351,-1.14643251760663,-0.380646966488186,-0.257579553773345,0.58221026253439,-0.252691219492537,-2.19076981199838,-0.201836012319316,0.0328752546924459,-0.322370267735734,-0.144345251972141,-1.12338128392101,0.0809437956194214,-0.00768130688313124,0.158480794247259,0.232829111442784,-0.761717745855088,0.00718427551478107,-0.668609069452004,0.0202967768186202,-0.407585600030289,0.230761120935502,-1.14649541364166,-0.264373668199201,-0.399403366426764,-0.834992383897119
"19",0.417110730762739,-0.307878070103808,-0.19661493904528,0.276727977815387,0.156221608105668,0.271748457389484,0.0569539498212237,0.768887721444151,-0.304748382394694,0.148739849651111,-0.0562467811841244,0.619452590993413,-0.365396070842028,0.191436564478737,0.293453939481008,-0.523888189150471,0.0472476071720436,0.023686769476184,0.391647468370881,-0.0982571734088348,-0.0301553744929335,-0.678791499943768,0.324707167536505,0.170821982999287,0.28471457308329,-0.521943887505405,0.29676922320316,-0.153419978097565,0.708711321348001,-0.0965498194980255,-0.607531944667169,-0.534975786683723,-0.0829591652112362,0.201991861904308,-0.0699961428287705,-0.358263778148883,0.0554986829327638,0.212748996748932,0.244902273839224,0.0833945094031201,0.5118155078,-0.0612637642206921,0.231162861187346,0.37055677042736,-0.540381801233986,0.00636603553758973,-0.66155734249584,0.520230966938662,-0.350444100703985,-0.175137306013608
"20",0.33922322486091,0.244476572116804,-0.324952133632107,0.584389378104671,-0.379859638816361,0.0236793125303698,0.0682912450837771,0.202813679601218,0.035857969544567,-0.0463777698897779,-0.0561710361370799,0.357671809311068,-0.108356058257487,-0.0484978777325475,0.378932612221663,-0.504927232704502,0.0437351135276712,-0.194961610625259,0.240491350195498,-0.0333228062625364,0.00597417345761103,-0.401806092889498,-0.145763473749386,0.134432894883745,0.574086767731066,-0.306197219020588,-0.609951029300283,0.0177590317261777,0.307876796267021,-0.0940334749288316,-0.619361975405522,-0.660037926127324,-0.0771960198060384,-0.146598752626209,-0.0629510007208733,-0.348974450355563,0.0496593529093577,-0.0637778832249966,-0.144923817983611,0.080011304750038,-1.53219395652645,0.164292324181288,-0.559357294292305,-0.453723022767446,-0.326609177738232,0.00175532251786206,-1.12918185493411,0.080774936580844,-0.0988251333824689,0.0444767577112409
"21",0.374193709900192,0.71149609709958,-0.403095003626683,0.526526085080195,0.219638972032417,0.0591501462922767,0.611557106268291,0.800147660733137,0.0392635004788049,0.27015072632495,-0.0313843427018007,0.241259946912425,-0.099827930349327,-0.216589832633402,0.399318262925637,-0.486703575776065,0.0403048914831773,0.230954474943647,0.176621004925675,0.0213911928503578,0.00914339257421274,-0.397740261952153,0.250291304090871,0.447514433047829,-0.0797578278105713,0.115913006644621,0.154633746201834,0.320540197725253,0.620384186575953,-0.10465266725738,-0.630088234670855,0.356472514982858,-0.131880812013106,-0.427862153462334,0.364122162572038,-1.38756070122164,0.183605308477501,0.177959679473058,-0.0867617002310678,-0.0262464770125033,-0.619171730921974,0.334238883857035,0.151548269555846,0.219651227309923,-0.325373674763911,-0.068175495704918,-0.913938520730163,0.216923132864179,-0.271763986111283,-0.25077902171962
"22",-0.573474772508118,-0.769050312364707,0.207756436852223,-0.160829215668073,0.159288993849028,-0.529314578371352,-0.874205299800969,-0.254617503950503,-0.260008154504339,-0.160998047766789,-0.0336385929090081,-0.633131482882477,0.300161622844673,0.0859889152331058,0.606523457004998,0.760332203205216,0.19328744978099,0.0590255834320382,-0.474090383385089,-0.0502784438365533,0.360499705364446,-0.505025494102374,0.33004329312907,-0.262701252397392,-0.305211487282178,0.282040063344754,0.122520388210392,0.429073569164513,0.65447316109515,0.188701605555129,0.0614477679544591,0.306498499885614,-0.212019253956523,1.25742756751987,-0.219964892359476,0.571455386791067,1.84478078366563,-0.451616128300146,-0.423253139700159,-0.467992867720489,1.08253683785412,-0.525377609258151,0.426188853485776,-0.137419338828452,0.689538040818191,0.0591571960122905,0.356946375801638,-0.267123240004343,0.227196531457185,0.0095773694745158
"23",-0.192959616978627,-0.138242531882767,-0.12465202308845,-0.151201978385386,-0.0222122207306369,-0.231462290047403,0.316873596634925,-0.548902112026511,0.0182096489724426,0.293739792164842,-0.0343835800615771,-0.552344781236951,0.225721399442222,-0.028347442128146,0.67443442763075,0.406102159012334,0.0741814430508807,0.0177529475811884,-0.505408549950506,-0.0834810556197537,0.186879192206263,-0.517001703439382,0.457062176855218,-0.106457277193576,-0.260057311633238,-0.025904269953702,0.169092390585389,0.155103419047328,0.189520872215911,0.113946016288969,-0.846882120887432,0.16427368062451,0.0470108608805823,0.170890023096922,0.0780451280346226,-0.00373751285144057,0.977365964774606,0.210366045314996,-0.340273402408487,-0.261819154092494,0.0630107035588855,-0.280769654802353,0.245855990331843,0.816482776199424,0.338194373949907,0.112389122505019,-0.295566692884579,-0.0601733492987523,0.102027077285203,0.284236262143832
"24",-0.254456981940248,0.640929801708793,0.00900510065518204,-0.400911992196239,0.199854680281633,0.126477693734121,0.322395874104699,-0.047009456261262,0.0981620237055948,0.0753607362308101,-0.0344442602095575,0.162859399515296,0.114487576587194,-0.0229161054355878,0.274470916779739,0.404817256337817,0.0702606167656123,0.149370633487044,-0.168717494569102,-0.128117147947233,0.0725570627824229,-0.565016089645037,0.318921896755921,-0.0213140519689454,-0.0905871102666886,-0.115635344641805,0.528727815451683,-0.0352119404093752,-0.0597106356846104,0.111294861358882,-0.8345469622283,-0.0164723304178189,0.0477441527266136,0.787429682763187,0.0800536481243214,0.247565881215138,0.928403076967529,0.0559508461992901,0.034893396538865,-0.256675714356903,1.43487930929492,-0.310621553827471,0.367358943868081,0.913126862092059,0.0789233321641774,0.104909231858476,0.397799418478092,-0.218288778729859,-0.056715068914531,0.387110038510123
"25",0.0503935245968371,0.359966171686357,-0.191863204605387,-0.420999750946816,0.00979992135611661,0.456919956843185,-0.134261312134956,-0.524180684797809,0.165472580664152,0.299175549836452,-0.0482371551587484,0.433518178564409,0.133707564862137,0.0951110160686737,0.0814473719178976,0.403462620004912,0.0664346630583115,-0.0598986393019551,-0.0255076974770992,-0.035147990948206,0.0739781806292325,-0.55593918644319,0.326597129483713,0.174670623186019,0.343626236977909,-0.304514871924827,0.0734803999250382,0.157347307543198,0.114860090083725,0.0487416506379066,-0.822782897996922,0.420681586329525,-0.0226907916684701,-0.67610514123125,-0.0927943120484423,0.995409753686695,0.719180060336589,0.0545113040924504,-0.125251850882192,0.0127445493053366,0.333250286391257,-0.066884551171149,0.397081945417527,0.571134640331821,0.0729097364228271,-0.00144884537385638,-0.218071977298657,-0.142970206027117,0.0334641536736911,0.332083919628193
"26",0.221153500701039,-3.05304708389755,0.79948162468763,-0.155589648677708,1.49670811915257,1.55003590345039,1.41220404051297,1.70524557601667,0.403349073819062,0.684339268289305,-0.587453700797054,-0.565433706375379,0.955060908182305,0.800382645980362,-0.0423633405133227,0.473094283422344,0.9494861659546,-1.32140310790782,0.43778480702732,1.59587319993732,1.63737984422843,1.84264451213677,0.409487977324321,-0.899941268780644,1.51796926364634,0.426789331861966,-0.263884864851165,0.0474773347659556,0.844046534370811,1.46448498334108,3.11778785042373,2.61552616483068,1.91322432850239,-0.931159836527113,1.58533272314243,-0.563191325575793,-0.391690712633072,0.883779471090253,1.33553576477008,1.20008465349304,-1.10308368583863,0.991417961556414,0.462696643374106,0.15790809141249,0.331205364246151,1.24244355479619,1.89652832545815,0.0828986756427166,0.797487803928848,-4.01080481325464
"27",-0.416399781904739,-1.62033341445394,0.159544129149727,-1.09189479603574,1.37474214017488,1.41620397378942,-0.11041620655572,-0.0112817035727763,-0.143336636575633,0.527670591399746,-0.180120361975001,-0.690336084171943,0.54945571694593,0.17888097728501,0.0679890251644473,0.279386037684214,0.276693126393532,-0.685395941861419,-0.0879604951425125,0.410102972731199,1.0759280078184,0.32594485875904,-0.116844925580466,-0.647316782321395,0.889690994237083,0.224118679547259,-0.163513246832544,-0.255500285924852,0.755003392393084,0.757318525205232,1.04331373440337,0.97428060411778,0.244969152314335,-0.252493008148456,0.511918276205467,-0.882021765153507,0.121501148589034,0.518400141588216,0.353671294886231,0.194960938481737,-1.09379113983587,0.52084403177189,0.49667133315727,0.177921310119899,-0.197462757838251,0.433085181172007,0.735329451587498,-0.10155682573183,0.346745682907121,-0.573983547122489
