"","X","timepoint","state","y","ysl","ysl_lag1","y_lag1","latitude","longitude","totalwagescapita","emplvlcapita","popestimate","qtrly_estabs_count","totalwagescapita_dif","emplvlcapita_dif","popestimate_dif","qtrly_estabs_count_dif","y_lag2","ysl_lag2","y_lag3","ysl_lag3","y_lag4","ysl_lag4","y_lag5","ysl_lag5"
"1",7,7,"Nevada",1.35295337155892,2.66292182513723,2.72856407753359,1.40091714420514,39.163914,-119.766121,2756.4988914229,0.475887409359186,1323769,33160,10.9048564349014,-0.880862113140135,13799,1090,-0.0797669456670036,1.46896968716419,-0.0820925395808914,1.50340317372368,-0.08452137045456,1.53880907325075,-0.0870596423315106,1.57528651948837
"2",8,8,"Nevada",1.30752910055136,2.59999878091435,2.66292182513723,1.35295337155892,39.163914,-119.766121,2913.90402282351,0.47007678612726,1337568,33229,82.5469775518568,-0.192674011876504,13799,69,1.40091714420514,2.72856407753359,-0.0797669456670036,1.46896968716419,-0.0820925395808914,1.50340317372368,-0.08452137045456,1.53880907325075
"3",9,9,"Nevada",1.26446104804945,2.53962081352981,2.59999878091435,1.30752910055136,39.163914,-119.766121,2703.82425203516,0.456706924667146,1351367,33341,-367.484902188964,-0.755923822818821,13799,112,1.35295337155892,2.66292182513723,1.40091714420514,2.72856407753359,-0.0797669456670036,1.46896968716419,-0.0820925395808914,1.50340317372368
"4",10,10,"Nevada",1.62613636602131,2.68210125593171,2.53962081352981,1.26446104804945,39.163914,-119.766121,2725.58820459787,0.464358632998836,1366329,33614,231.843723351058,2.10215697918045,14962,273,1.30752910055136,2.59999878091435,1.35295337155892,2.66292182513723,1.40091714420514,2.72856407753359,-0.0797669456670036,1.46896968716419
"5",11,11,"Nevada",1.56572111347693,2.61929002289811,2.68210125593171,1.62613636602131,39.163914,-119.766121,2829.82921122341,0.46627321831533,1381291,33765,82.4770540628392,-0.57371230151968,14962,151,1.26446104804945,2.53962081352981,1.30752910055136,2.59999878091435,1.35295337155892,2.66292182513723,1.40091714420514,2.72856407753359
"6",12,12,"Nevada",1.50879302972928,2.55926733941259,2.61929002289811,1.56572111347693,39.163914,-119.766121,3206.17170527118,0.466291806236644,1396253,33956,272.10148742222,-0.189599739517893,14962,191,1.62613636602131,2.68210125593171,1.26446104804945,2.53962081352981,1.30752910055136,2.59999878091435,1.35295337155892,2.66292182513723
"7",13,13,"Nevada",1.45507705749992,2.50184268763043,2.55926733941259,1.50879302972928,39.163914,-119.766121,2719.44370701842,0.452899569992288,1411215,34729,-863.070492300525,-1.3410824165671,14962,773,1.56572111347693,2.61929002289811,1.62613636602131,2.68210125593171,1.26446104804945,2.53962081352981,1.30752910055136,2.59999878091435
"8",14,14,"Nevada",1.60695518463925,3.78022342530997,2.50184268763043,1.45507705749992,39.163914,-119.766121,2862.66604220555,0.463409689113137,1433235.75,35291,629.950333439886,2.39023553652051,22020.75,562,1.50879302972928,2.55926733941259,1.56572111347693,2.61929002289811,1.62613636602131,2.68210125593171,1.26446104804945,2.53962081352981
"9",15,15,"Nevada",1.53404191908262,3.68831067147077,3.78022342530997,1.60695518463925,39.163914,-119.766121,2965.78208789997,0.463018260583844,1455256.5,35752,-40.1062894927072,-1.09015476501411,22020.75,461,1.45507705749992,2.50184268763043,1.50879302972928,2.55926733941259,1.56572111347693,2.61929002289811,1.62613636602131,2.68210125593171
"10",16,16,"Nevada",1.46614993256637,3.60055264694559,3.68831067147077,1.53404191908262,39.163914,-119.766121,3254.50914850276,0.471706535339479,1477277.25,36328,185.611014908372,0.907970328492697,22020.75,576,1.60695518463925,3.78022342530997,1.45507705749992,2.50184268763043,1.50879302972928,2.55926733941259,1.56572111347693,2.61929002289811
"11",17,17,"Nevada",1.40281506543278,3.51666600057285,3.60055264694559,1.46614993256637,39.163914,-119.766121,2894.77282168055,0.468630430152422,1499298,36501,-648.463387425006,-1.17643799426911,22020.75,173,1.53404191908262,3.68831067147077,1.60695518463925,3.78022342530997,1.45507705749992,2.50184268763043,1.50879302972928,2.55926733941259
"12",18,18,"Nevada",0.86805692768781,2.97288477008237,3.51666600057285,1.40281506543278,39.163914,-119.766121,3022.21213486961,0.480588445838718,1519868,37484,487.175640011274,1.50341208733517,20570,983,1.46614993256637,3.60055264694559,1.53404191908262,3.68831067147077,1.60695518463925,3.78022342530997,1.45507705749992,2.50184268763043
"13",19,19,"Nevada",0.837699077667686,2.91257395858118,2.97288477008237,0.86805692768781,39.163914,-119.766121,3165.17150446821,0.486601646198462,1540438,38121,15.5200564095426,-0.59448153265505,20570,637,1.40281506543278,3.51666600057285,1.46614993256637,3.60055264694559,1.53404191908262,3.68831067147077,1.60695518463925,3.78022342530997
