"","timepoint","state","y","ysl","ysl_lag1","y_lag1","latitude","longitude","totalwagescapita","emplvlcapita","popestimate","qtrly_estabs_count","y_lag2","ysl_lag2","y_lag3","ysl_lag3","y_lag4","ysl_lag4","y_lag5","ysl_lag5"
"6",6,"Colorado",10.0822175751902,38.3153341064912,38.2758509541933,10.0668729199278,39.739227,-104.984856,5570.25419418263,0.444894411504786,3414324,101674,10.0595230657918,38.2487196987462,10.0520305339868,38.2209857239728,10.0443909126586,38.192624556241,10.0365995978281,38.1636095016649
"7",7,"Colorado",10.0970931642112,38.3538913813281,38.3153341064912,10.0822175751902,39.739227,-104.984856,5570.25419418263,0.445635161968222,3441529,102364,10.0668729199278,38.2758509541933,10.0595230657918,38.2487196987462,10.0520305339868,38.2209857239728,10.0443909126586,38.192624556241
"8",8,"Colorado",10.1115224445116,38.3915597227554,38.3538913813281,10.0970931642112,39.739227,-104.984856,5570.25419418263,0.44670735778529,3468734,103401,10.0822175751902,38.3153341064912,10.0668729199278,38.2758509541933,10.0595230657918,38.2487196987462,10.0520305339868,38.2209857239728
"9",9,"Colorado",10.1255266419442,38.4283737808662,38.3915597227554,10.1115224445116,39.739227,-104.984856,5570.25419418263,0.438955122882102,3495939,102672,10.0970931642112,38.3538913813281,10.0822175751902,38.3153341064912,10.0668729199278,38.2758509541933,10.0595230657918,38.2487196987462
"10",10,"Colorado",10.1407876514365,38.4687457844846,38.4283737808662,10.1255266419442,39.739227,-104.984856,5570.25419418263,0.445624456487091,3525387.75,104171,10.1115224445116,38.3915597227554,10.0970931642112,38.3538913813281,10.0822175751902,38.3153341064912,10.0668729199278,38.2758509541933
"11",11,"Colorado",10.155572043161,38.5082168655395,38.4687457844846,10.1407876514365,39.739227,-104.984856,5570.25419418263,0.448804701238252,3554836.5,105630,10.1255266419442,38.4283737808662,10.1115224445116,38.3915597227554,10.0970931642112,38.3538913813281,10.0822175751902,38.3153341064912
"12",12,"Colorado",10.1699033446805,38.5468259250473,38.5082168655395,10.155572043161,39.739227,-104.984856,5570.25419418263,0.449402755170411,3584285.25,107335,10.1407876514365,38.4687457844846,10.1255266419442,38.4283737808662,10.1115224445116,38.3915597227554,10.0970931642112,38.3538913813281
"13",13,"Colorado",10.1838034766846,38.5846091950552,38.5468259250473,10.1699033446805,39.739227,-104.984856,5570.25419418263,0.44344437083637,3613734,107619,10.155572043161,38.5082168655395,10.1407876514365,38.4687457844846,10.1255266419442,38.4283737808662,10.1115224445116,38.3915597227554
"14",14,"Colorado",10.1990531316702,38.6370950770548,38.5846091950552,10.1838034766846,39.739227,-104.984856,5570.25419418263,0.45118460201606,3641342.5,107463,10.1699033446805,38.5468259250473,10.155572043161,38.5082168655395,10.1407876514365,38.4687457844846,10.1255266419442,38.4283737808662
"15",15,"Colorado",10.2138493305644,38.6882210943093,38.6370950770548,10.1990531316702,39.739227,-104.984856,5570.25419418263,0.455103379685365,3668951,109866,10.1838034766846,38.5846091950552,10.1699033446805,38.5468259250473,10.155572043161,38.5082168655395,10.1407876514365,38.4687457844846
"16",16,"Colorado",10.2282135526971,38.7380524101021,38.6882210943093,10.2138493305644,39.739227,-104.984856,5570.25419418263,0.456477435301664,3696559.5,110890,10.1990531316702,38.6370950770548,10.1838034766846,38.5846091950552,10.1699033446805,38.5468259250473,10.155572043161,38.5082168655395
"17",17,"Colorado",10.2421658626103,38.7866494962444,38.7380524101021,10.2282135526971,39.739227,-104.984856,5570.25419418263,0.449513466273988,3724168,112594,10.2138493305644,38.6882210943093,10.1990531316702,38.6370950770548,10.1838034766846,38.5846091950552,10.1699033446805,38.5468259250473
"18",18,"Colorado",10.2547380399811,38.8212226866287,38.7866494962444,10.2421658626103,39.739227,-104.984856,5570.25419418263,0.460099546483401,3749789.25,113629,10.2282135526971,38.7380524101021,10.2138493305644,38.6882210943093,10.1990531316702,38.6370950770548,10.1838034766846,38.5846091950552
"19",19,"Colorado",10.26698662636,38.8551487297408,38.8212226866287,10.2547380399811,39.739227,-104.984856,5570.25419418263,0.463607511465751,3775410.5,115230,10.2421658626103,38.7866494962444,10.2282135526971,38.7380524101021,10.2138493305644,38.6882210943093,10.1990531316702,38.6370950770548
"20",20,"Colorado",10.278924840658,38.8884504053789,38.8551487297408,10.26698662636,39.739227,-104.984856,5570.25419418263,0.466385826251868,3801031.75,116871,10.2547380399811,38.8212226866287,10.2421658626103,38.7866494962444,10.2282135526971,38.7380524101021,10.2138493305644,38.6882210943093
"21",21,"Colorado",10.2905651516359,38.9211492542005,38.8884504053789,10.278924840658,39.739227,-104.984856,5570.25419418263,0.459692059875824,3826653,118024,10.26698662636,38.8551487297408,10.2547380399811,38.8212226866287,10.2421658626103,38.7866494962444,10.2282135526971,38.7380524101021
"22",22,"Colorado",10.3028889835399,38.9738313853361,38.9211492542005,10.2905651516359,39.739227,-104.984856,5570.25419418263,0.465798623816345,3849982.75,119735,10.278924840658,38.8884504053789,10.26698662636,38.8551487297408,10.2547380399811,38.8212226866287,10.2421658626103,38.7866494962444
"23",23,"Colorado",10.31491701351,39.0254048852102,38.9738313853361,10.3028889835399,39.739227,-104.984856,5570.25419418263,0.470977318079379,3873312.5,121292,10.2905651516359,38.9211492542005,10.278924840658,38.8884504053789,10.26698662636,38.8551487297408,10.2547380399811,38.8212226866287
