"","timepoint","state","y","ysl","ysl_lag1","y_lag1","latitude","longitude","totalwagescapita","emplvlcapita","popestimate","qtrly_estabs_count","y_lag2","ysl_lag2","y_lag3","ysl_lag3","y_lag4","ysl_lag4","y_lag5","ysl_lag5"
"6",6,"Minnesota",10.0978689132483,39.4826273617386,39.4317296764147,10.0813083483658,44.955097,-93.102211,6154.68647497298,0.466688580652607,4454537.25,121870,10.0762708663467,39.4027648191726,10.0711785635947,39.3732879541295,10.0660304732103,39.343283643905,10.060825604034,39.3127353495904
"7",7,"Minnesota",10.1140607510485,39.5324159912546,39.4826273617386,10.0978689132483,44.955097,-93.102211,6154.68647497298,0.463787836553541,4468215.5,122613,10.0813083483658,39.4317296764147,10.0762708663467,39.4027648191726,10.0711785635947,39.3732879541295,10.0660304732103,39.343283643905
"8",8,"Minnesota",10.1298980946826,39.5811372684891,39.5324159912546,10.1140607510485,44.955097,-93.102211,6154.68647497298,0.46906823705939,4481893.75,123610,10.0978689132483,39.4826273617386,10.0813083483658,39.4317296764147,10.0762708663467,39.4027648191726,10.0711785635947,39.3732879541295
"9",9,"Minnesota",10.1453943825307,39.6288304560869,39.5811372684891,10.1298980946826,44.955097,-93.102211,6154.68647497298,0.456789258408051,4495572,123938,10.1140607510485,39.5324159912546,10.0978689132483,39.4826273617386,10.0813083483658,39.4317296764147,10.0762708663467,39.4027648191726
"10",10,"Minnesota",10.1494999916524,39.6668368399993,39.6288304560869,10.1453943825307,44.955097,-93.102211,6154.68647497298,0.471511293321147,4510667.5,124661,10.1298980946826,39.5811372684891,10.1140607510485,39.5324159912546,10.0978689132483,39.4826273617386,10.0813083483658,39.4317296764147
"11",11,"Minnesota",10.1535615927614,39.7041264175549,39.6668368399993,10.1494999916524,44.955097,-93.102211,6154.68647497298,0.468196412406041,4525763,125989,10.1453943825307,39.6288304560869,10.1298980946826,39.5811372684891,10.1140607510485,39.5324159912546,10.0978689132483,39.4826273617386
"12",12,"Minnesota",10.1575799226378,39.7407253838308,39.7041264175549,10.1535615927614,44.955097,-93.102211,6154.68647497298,0.47670067969159,4540858.5,126900,10.1494999916524,39.6668368399993,10.1453943825307,39.6288304560869,10.1298980946826,39.5811372684891,10.1140607510485,39.5324159912546
"13",13,"Minnesota",10.1615557010482,39.7766583991464,39.7407253838308,10.1575799226378,44.955097,-93.102211,6154.68647497298,0.464256150669359,4555954,127212,10.1535615927614,39.7041264175549,10.1494999916524,39.6668368399993,10.1453943825307,39.6288304560869,10.1298980946826,39.5811372684891
"14",14,"Minnesota",10.1800059674298,39.8425419521141,39.7766583991464,10.1615557010482,44.955097,-93.102211,6154.68647497298,0.477565034561814,4569554.25,127000,10.1575799226378,39.7407253838308,10.1535615927614,39.7041264175549,10.1494999916524,39.6668368399993,10.1453943825307,39.6288304560869
"15",15,"Minnesota",10.1980154251439,39.9068372580869,39.8425419521141,10.1800059674298,44.955097,-93.102211,6154.68647497298,0.473413089899835,4583154.5,127568,10.1615557010482,39.7766583991464,10.1575799226378,39.7407253838308,10.1535615927614,39.7041264175549,10.1494999916524,39.6668368399993
