"","timepoint","state","y","ysl","ysl_lag1","y_lag1","latitude","longitude","totalwagescapita","emplvlcapita","popestimate","qtrly_estabs_count","y_lag2","ysl_lag2","y_lag3","ysl_lag3","y_lag4","ysl_lag4","y_lag5","ysl_lag5"
"6",6,"New_Hampshire",10.0267581579228,64.4896948358687,64.4119286585222,10.0128098333108,43.206898,-71.537994,5450.67376561291,0.424212976776162,1111892.75,35258,10.0021610003189,64.38812247912,9.99140950261437,64.3639589510528,9.98055321779674,64.3394273846125,9.96958995718357,64.3145163380026
"7",7,"New_Hampshire",10.0404664253594,64.5661038443273,64.4896948358687,10.0267581579228,43.206898,-71.537994,5450.67376561291,0.426898497846596,1113856.5,35153,10.0128098333108,64.4119286585222,10.0021610003189,64.38812247912,9.99140950261437,64.3639589510528,9.98055321779674,64.3394273846125
"8",8,"New_Hampshire",10.0539420355204,64.6412026251984,64.5661038443273,10.0404664253594,43.206898,-71.537994,5450.67376561291,0.429289872928308,1115820.25,35138,10.0267581579228,64.4896948358687,10.0128098333108,64.4119286585222,10.0021610003189,64.38812247912,9.99140950261437,64.3639589510528
"9",9,"New_Hampshire",10.0671920546675,64.7150354787881,64.6412026251984,10.0539420355204,43.206898,-71.537994,5450.67376561291,0.41173995452908,1117784,35738,10.0404664253594,64.5661038443273,10.0267581579228,64.4896948358687,10.0128098333108,64.4119286585222,10.0021610003189,64.38812247912
"10",10,"New_Hampshire",10.0743159591766,64.7652871146383,64.7150354787881,10.0671920546675,43.206898,-71.537994,5450.67376561291,0.424601533413194,1120702.5,36193,10.0539420355204,64.6412026251984,10.0404664253594,64.5661038443273,10.0267581579228,64.4896948358687,10.0128098333108,64.4119286585222
"11",11,"New_Hampshire",10.0813528558524,64.8148512115126,64.7652871146383,10.0743159591766,43.206898,-71.537994,5450.67376561291,0.423914588044664,1123621,36114,10.0671920546675,64.7150354787881,10.0539420355204,64.6412026251984,10.0404664253594,64.5661038443273,10.0267581579228,64.4896948358687
"12",12,"New_Hampshire",10.0883045001092,64.863747142782,64.8148512115126,10.0813528558524,43.206898,-71.537994,5450.67376561291,0.430278743000134,1126539.5,36584,10.0743159591766,64.7652871146383,10.0671920546675,64.7150354787881,10.0539420355204,64.6412026251984,10.0404664253594,64.5661038443273
"13",13,"New_Hampshire",10.0951725968405,64.9119933439658,64.863747142782,10.0883045001092,43.206898,-71.537994,5450.67376561291,0.419107217798271,1129458,35762,10.0813528558524,64.8148512115126,10.0743159591766,64.7652871146383,10.0671920546675,64.7150354787881,10.0539420355204,64.6412026251984
"14",14,"New_Hampshire",10.1088407813302,65.0017845370362,64.9119933439658,10.0951725968405,43.206898,-71.537994,5450.67376561291,0.432175794218146,1132733.5,36412,10.0883045001092,64.863747142782,10.0813528558524,64.8148512115126,10.0743159591766,64.7652871146383,10.0671920546675,64.7150354787881
"15",15,"New_Hampshire",10.1222474244881,65.0898477183142,65.0017845370362,10.1088407813302,43.206898,-71.537994,5450.67376561291,0.434236583219558,1136009,36698,10.0951725968405,64.9119933439658,10.0883045001092,64.863747142782,10.0813528558524,64.8148512115126,10.0743159591766,64.7652871146383
"16",16,"New_Hampshire",10.135401133204,65.1762483497803,65.0898477183142,10.1222474244881,43.206898,-71.537994,5450.67376561291,0.442274368986266,1139284.5,37219,10.1088407813302,65.0017845370362,10.0951725968405,64.9119933439658,10.0883045001092,64.863747142782,10.0813528558524,64.8148512115126
