"","timepoint","state","y","ysl","ysl_lag1","y_lag1","latitude","longitude","totalwagescapita","emplvlcapita","popestimate","qtrly_estabs_count","y_lag2","ysl_lag2","y_lag3","ysl_lag3","y_lag4","ysl_lag4","y_lag5","ysl_lag5"
"6",6,"Alabama",9.84193909946766,47.5964311368087,47.5393374692721,9.82827314988268,32.377716,-86.300568,3937.12519746842,0.390467031075579,4112870.5,91880,9.81659098757343,47.5047513010444,9.80469909253556,47.4695517547522,9.79259090148784,47.4337199698562,9.78025954672784,47.3972358890001
"7",7,"Alabama",9.85533179173314,47.652206447553,47.5964311368087,9.84193909946766,32.377716,-86.300568,3937.12519746842,0.390136719183861,4126585,93501,9.82827314988268,47.5393374692721,9.81659098757343,47.5047513010444,9.80469909253556,47.4695517547522,9.79259090148784,47.4337199698562
"8",8,"Alabama",9.86846050741019,47.7067122478879,47.652206447553,9.85533179173314,32.377716,-86.300568,3937.12519746842,0.392815785428083,4140299.5,93138,9.84193909946766,47.5964311368087,9.82827314988268,47.5393374692721,9.81659098757343,47.5047513010444,9.80469909253556,47.4695517547522
"9",9,"Alabama",9.88133407384793,47.7599944313178,47.7067122478879,9.86846050741019,32.377716,-86.300568,3937.12519746842,0.387109431985545,4154014,92864,9.85533179173314,47.652206447553,9.84193909946766,47.5964311368087,9.82827314988268,47.5393374692721,9.81659098757343,47.5047513010444
"10",10,"Alabama",9.88782888095939,47.8054178615513,47.7599944313178,9.88133407384793,32.377716,-86.300568,3937.12519746842,0.39288383323407,4169061,93828,9.86846050741019,47.7067122478879,9.85533179173314,47.652206447553,9.84193909946766,47.5964311368087,9.82827314988268,47.5393374692721
"11",11,"Alabama",9.89423551380451,47.849990408053,47.8054178615513,9.88782888095939,32.377716,-86.300568,3937.12519746842,0.392212947976805,4184108,94361,9.88133407384793,47.7599944313178,9.86846050741019,47.7067122478879,9.85533179173314,47.652206447553,9.84193909946766,47.5964311368087
"12",12,"Alabama",9.90055588472023,47.8937419287199,47.849990408053,9.89423551380451,32.377716,-86.300568,3937.12519746842,0.397147600727607,4199155,94872,9.88782888095939,47.8054178615513,9.88133407384793,47.7599944313178,9.86846050741019,47.7067122478879,9.85533179173314,47.652206447553
"13",13,"Alabama",9.90679184799568,47.9367006406598,47.8937419287199,9.90055588472023,32.377716,-86.300568,3937.12519746842,0.391726594975751,4214202,94748,9.89423551380451,47.849990408053,9.88782888095939,47.8054178615513,9.88133407384793,47.7599944313178,9.86846050741019,47.7067122478879
"14",14,"Alabama",9.92029619919457,48.0090176899238,47.9367006406598,9.90679184799568,32.377716,-86.300568,3937.12519746842,0.398176282262709,4225708.75,95826,9.90055588472023,47.8937419287199,9.89423551380451,47.849990408053,9.88782888095939,47.8054178615513,9.88133407384793,47.7599944313178
"15",15,"Alabama",9.93354871899115,48.0796200606665,48.0090176899238,9.92029619919457,32.377716,-86.300568,3937.12519746842,0.397191347320742,4237215.5,96799,9.90679184799568,47.9367006406598,9.90055588472023,47.8937419287199,9.89423551380451,47.849990408053,9.88782888095939,47.8054178615513
"16",16,"Alabama",9.94655751860962,48.1485822022407,48.0796200606665,9.93354871899115,32.377716,-86.300568,3937.12519746842,0.400520493739814,4248722.25,97558,9.92029619919457,48.0090176899238,9.90679184799568,47.9367006406598,9.90055588472023,47.8937419287199,9.89423551380451,47.849990408053
"17",17,"Alabama",9.95933033108676,48.215973753349,48.1485822022407,9.94655751860962,32.377716,-86.300568,3937.12519746842,0.392621773774759,4260229,97704,9.93354871899115,48.0796200606665,9.92029619919457,48.0090176899238,9.90679184799568,47.9367006406598,9.90055588472023,47.8937419287199
"18",18,"Alabama",9.9729362615135,48.2644500582976,48.215973753349,9.95933033108676,32.377716,-86.300568,3937.12519746842,0.400427611705009,4269371.75,98846,9.94655751860962,48.1485822022407,9.93354871899115,48.0796200606665,9.92029619919457,48.0090176899238,9.90679184799568,47.9367006406598
"19",19,"Alabama",9.98630256607465,48.3120333463568,48.2644500582976,9.9729362615135,32.377716,-86.300568,3937.12519746842,0.40250107056238,4278514.5,99852,9.95933033108676,48.215973753349,9.94655751860962,48.1485822022407,9.93354871899115,48.0796200606665,9.92029619919457,48.0090176899238
"20",20,"Alabama",9.99943668309869,48.358753765385,48.3120333463568,9.98630256607465,32.377716,-86.300568,3937.12519746842,0.40688202553193,4287657.25,101048,9.9729362615135,48.2644500582976,9.95933033108676,48.215973753349,9.94655751860962,48.1485822022407,9.93354871899115,48.0796200606665
"21",21,"Alabama",10.0123457145389,48.4046399267494,48.358753765385,9.99943668309869,32.377716,-86.300568,3937.12519746842,0.403492831874884,4296800,100664,9.98630256607465,48.3120333463568,9.9729362615135,48.2644500582976,9.95933033108676,48.215973753349,9.94655751860962,48.1485822022407
"22",22,"Alabama",10.0215781795531,48.4573747771818,48.4046399267494,10.0123457145389,32.377716,-86.300568,3937.12519746842,0.408564595585217,4305375.5,101612,9.99943668309869,48.358753765385,9.98630256607465,48.3120333463568,9.9729362615135,48.2644500582976,9.95933033108676,48.215973753349
"23",23,"Alabama",10.030689980744,48.5091266434344,48.4573747771818,10.0215781795531,32.377716,-86.300568,3937.12519746842,0.408664895204728,4313951,101203,10.0123457145389,48.4046399267494,9.99943668309869,48.358753765385,9.98630256607465,48.3120333463568,9.9729362615135,48.2644500582976
"24",24,"Alabama",10.0396838392449,48.5599305192334,48.5091266434344,10.030689980744,32.377716,-86.300568,3937.12519746842,0.411672741239026,4322526.5,102638,10.0215781795531,48.4573747771818,10.0123457145389,48.4046399267494,9.99943668309869,48.358753765385,9.98630256607465,48.3120333463568
"25",25,"Alabama",10.0485623871084,48.6098194461099,48.5599305192334,10.0396838392449,32.377716,-86.300568,3937.12519746842,0.405535742789402,4331102,102800,10.030689980744,48.5091266434344,10.0215781795531,48.4573747771818,10.0123457145389,48.4046399267494,9.99943668309869,48.358753765385
"26",26,"Alabama",10.0565524095904,48.6788774860987,48.6098194461099,10.0485623871084,32.377716,-86.300568,3937.12519746842,0.410968470898288,4340310.25,103131,10.0396838392449,48.5599305192334,10.030689980744,48.5091266434344,10.0215781795531,48.4573747771818,10.0123457145389,48.4046399267494
"27",27,"Alabama",10.0644456666764,48.7458852616418,48.6788774860987,10.0565524095904,32.377716,-86.300568,3937.12519746842,0.409689639592674,4349518.5,104818,10.0485623871084,48.6098194461099,10.0396838392449,48.5599305192334,10.030689980744,48.5091266434344,10.0215781795531,48.4573747771818
"28",28,"Alabama",10.0722441471342,48.8109478667545,48.7458852616418,10.0644456666764,32.377716,-86.300568,3937.12519746842,0.414350666357631,4358726.75,106058,10.0565524095904,48.6788774860987,10.0485623871084,48.6098194461099,10.0396838392449,48.5599305192334,10.030689980744,48.5091266434344
