"","pot_outcome_20","LCI_20","UCI_20","DIFF_causal_effect_20","pot_outcome_50","LCI_50","UCI_50","DIFF_causal_effect_50","pot_outcome_300","LCI_300","UCI_300","DIFF_causal_effect_300","y_301_obs"
"1",-0.240138478205301,-0.599239396647649,0.118962440237048,-0.159130167080412,-0.495049307861565,-0.736343092395018,-0.253755523328112,-0.414040996736676,-0.107447101011222,-0.198756021756436,-0.0161381802660083,-0.0264387898863331,-0.081008311124889
"2",0.455474789857945,-0.0751394920078305,0.986089071723721,0.981082794664072,0.164598486043043,-0.102734138437055,0.43193111052314,0.690206490849169,-0.0444521337406108,-0.163736000842441,0.0748317333612191,0.481155871065516,-0.525608004806126
"3",0.0832575725964959,-0.0975200866154743,0.264035231808466,-0.142917772224551,0.078622735812814,-0.100897805369031,0.258143276994659,-0.147552609008233,-0.0451065786235877,-0.116864746913338,0.0266515896661624,-0.271281923444635,0.226175344821047
"4",-0.322118553047384,-0.508665800145864,-0.135571305948904,-0.194672688183095,-0.200643629885334,-0.35813146904427,-0.0431557907263989,-0.0731977650210459,-0.0861346386170002,-0.157698629207888,-0.0145706480261125,0.0413112262472883,-0.127445864864289
"5",0.249941104423111,-0.124454823707341,0.624337032553562,0.496825828722353,0.278670753300454,-0.0550209038777365,0.612362410478644,0.525555477599696,0.180338658662591,0.0617010320364901,0.298976285288691,0.427223382961833,-0.246884724299242
"6",-0.124118072111521,-0.482330824489715,0.234094680266672,0.308431824308119,-0.00888593520027275,-0.224373610167207,0.206601739766661,0.423663961219368,-0.148583260580149,-0.232814617465364,-0.064351903694934,0.283966635839491,-0.432549896419641
"7",0.243659273016268,-0.141656925305596,0.628975471338133,-0.202851678904219,0.246121605770503,0.0280971937147184,0.464146017826287,-0.200389346149985,0.229342053978845,0.143292119600525,0.315391988357165,-0.217168897941643,0.446510951920488
"8",-0.757591412891232,-1.12127912196715,-0.393903703815318,-1.06016154883822,-0.306044430509803,-0.560310098944827,-0.05177876207478,-0.608614566456796,-0.0538410885065062,-0.157254445756762,0.0495722687437491,-0.356411224453499,0.302570135946993
"9",0.321989221254378,-0.0234154495905816,0.667393892099337,-0.185670234246635,0.0354048508311032,-0.180534698969392,0.251344400631598,-0.472254604669909,0.067569165488266,-0.0303793021128611,0.165517633089393,-0.440090290012746,0.507659455501012
"10",0.869367792353777,0.18970910779732,1.54902647691023,0.527480318642347,0.447761021981785,0.0697409482622143,0.825781095701355,0.105873548270354,0.126883601693143,-0.00202241674960596,0.255789620135892,-0.215003872018288,0.341887473711431
"11",-0.227998680366316,-0.734824093476357,0.278826732743725,-0.547829780209296,0.256670235158474,-0.103251825685108,0.616592296002056,-0.0631608646845062,0.181183811178125,0.0377858396402186,0.324581782716031,-0.138647288664855,0.31983109984298
"12",0.489836678249464,0.1752215600948,0.804451796404127,0.726671508047939,0.0973207706428221,-0.1567407018707,0.351382243156344,0.334155600441297,0.0947871686738046,-0.0185235821558034,0.208097919503413,0.33162199847228,-0.236834829798475
"13",-0.0308870391406861,-0.358740098667289,0.296966020385917,-0.00557441878032986,-0.118963900866002,-0.320503368321173,0.0825755665891681,-0.0936512805056463,0.0906824807945059,0.00903639453621674,0.172328567052795,0.115995101154862,-0.0253126203603562
"14",0.376643164400461,0.0165846543991497,0.736701674401773,0.95528387445246,0.168698648774819,-0.0747869009580219,0.41218419850766,0.747339358826817,0.0270717698195839,-0.0681043946179508,0.122247934257119,0.605712479871582,-0.578640710051998
"15",-0.317354165082674,-0.609631853506258,-0.0250764766590904,-0.379204495970766,-0.0163468623539288,-0.242036499351858,0.209342774644,-0.078197193242021,-0.00020399444154106,-0.072180701822421,0.0717727129393389,-0.0620543253296332,0.0618503308880922
"16",0.576177778043095,0.203552606420628,0.948802949665562,0.608038582537298,0.18907396694025,-0.10680534962607,0.484953283506571,0.220934771434453,0.0939709817034723,-0.0170265203803195,0.204968483787264,0.125831786197675,-0.031860804494203
"17",-0.305224040737379,-0.822170325926487,0.211722244451729,-0.48224077214865,-0.023606724955897,-0.263894215113831,0.216680765202037,-0.200623456367168,0.0220956089620756,-0.0779235130774908,0.122114731001642,-0.154921122449195,0.177016731411271
"18",0.200138994358673,-0.0597028493165258,0.459980838033872,-0.280270062328618,0.267731887187048,0.0440410676248595,0.491422706749236,-0.212677169500243,0.205907959068831,0.120580676858047,0.291235241279616,-0.274501097618459,0.480409056687291
"19",-0.0714693543037062,-0.372587742721586,0.229649034114174,0.0404923961593737,-0.0126736366007701,-0.223070005024379,0.197722731822839,0.0992881138623097,-0.0704986925188964,-0.171553239803999,0.0305558547662058,0.0414630579441834,-0.11196175046308
"20",-0.577027847977331,-0.813482114902526,-0.340573581052135,-0.542189587703811,-0.0754213852213806,-0.265231041835143,0.114388271392382,-0.0405831249478615,-0.0344742091761423,-0.0939153314661081,0.0249669131138234,0.000364051097376805,-0.0348382602735191
"21",0.326807629587529,-0.14040355259441,0.794018811769469,0.455940837715927,-0.118648404782055,-0.36330577354642,0.126008963982309,0.0104848033463419,-0.118289354284967,-0.204761581313295,-0.0318171272566384,0.0108438538434307,-0.129133208128397
"22",-0.61732536692006,-0.847421205939278,-0.387229527900842,0.115685598579779,0.069246139217335,-0.094764496044186,0.233256774478856,0.802257104717174,-0.0184784065167979,-0.0867975783690322,0.0498407653354363,0.714532558983041,-0.733010965499839
"23",-0.0325557627174325,-0.437103907012709,0.371992381577844,0.55027991212064,-0.298218703932687,-0.564179365172962,-0.0322580426924128,0.284616970905385,0.0936981826541154,-0.0130271529905259,0.200423518298757,0.676533857492188,-0.582835674838072
"24",0.0850281066423497,-0.0660590350210631,0.236115248305762,0.0847169885560228,0.00464771738380493,-0.10314380409046,0.112439238858069,0.00433659929747804,0.103749317359014,0.0596077500490498,0.147890884668979,0.103438199272687,0.000311118086326889
"25",0.21830513795587,-0.168862250232663,0.605472526144402,0.721031630613973,-0.105157376638513,-0.369256064429075,0.158941311152049,0.397569116019591,0.0197067898517456,-0.0746766485350892,0.11409022823858,0.522433282509849,-0.502726492658104
"26",0.531379617240033,0.288806559448892,0.773952675031174,0.235442405838195,-0.0760914023829345,-0.261381352487004,0.109198547721135,-0.372028613784773,0.0414729532110849,-0.0303204316755317,0.113266338097702,-0.254464258190753,0.295937211401838
"27",-0.411443705171888,-0.643901949730651,-0.178985460613125,0.185843085137488,-0.330799668838841,-0.505274171409654,-0.156325166268029,0.266487121470534,-0.223106777612745,-0.296793447251931,-0.149420107973558,0.374180012696631,-0.597286790309376
"28",1.12316009280342,0.609811976924896,1.63650820868195,0.539363353049757,0.100206014373279,-0.18975493533224,0.390166964078799,-0.483590725380389,-0.059888729868389,-0.194173006696581,0.0743955469598036,-0.643685469622057,0.583796739753668
"29",-0.902178056844569,-1.25756193379296,-0.546794179896179,-0.124098112273375,-0.169555756751329,-0.423163684077455,0.0840521705747969,0.608524187819865,-0.168193529367162,-0.247407141110676,-0.0889799176236486,0.609886415204032,-0.778079944571194
"30",-0.0411032210971914,-0.380053155230058,0.297846713035675,0.478205815529598,0.165110398054242,-0.102283904858079,0.432504700966562,0.684419434681031,0.0962598055424869,0.010323155463282,0.182196455621692,0.615568842169276,-0.519309036626789
"31",-0.210996933948266,-0.584290561246538,0.162296693350007,-0.416624145486885,-0.207984460239014,-0.419295323409306,0.00332640293127737,-0.413611671777634,0.0258068963805159,-0.0938734657699289,0.145487258530961,-0.179820315158103,0.205627211538619
"32",0.164473177162213,-0.29212125075006,0.621067605074486,0.218287186509682,-0.220236617814185,-0.571180232208057,0.130706996579687,-0.166422608466716,-0.062405805382046,-0.195855884494357,0.0710442737302649,-0.0085917960345771,-0.0538140093474689
"33",0.401076426676431,-0.170239158110715,0.972392011463577,0.387576699673258,0.119772673848161,-0.240954439143673,0.480499786839994,0.106272946844988,0.0320026864706937,-0.0757110274892044,0.139716400430592,0.0185029594675207,0.013499727003173
"34",-0.397437365937881,-0.82050105003817,0.0256263181624085,-0.27319087478147,-0.357850658735205,-0.563161607457862,-0.152539710012548,-0.233604167578795,0.00856343633229022,-0.0774920059588031,0.0946188786233835,0.1328099274887,-0.12424649115641
"35",0.36865867931095,0.099432302612818,0.637885056009082,0.182853178809775,-0.0563978044579333,-0.242668133280156,0.129872524364289,-0.242203304959108,0.0500746498372815,-0.0333887105172578,0.133538010191821,-0.135730850663893,0.185805500501175
"36",0.336139670384918,-0.176753902685772,0.849033243455608,0.317307907632401,-0.127272828250354,-0.423721339432286,0.169175682931578,-0.146104591002871,-0.00367272835033708,-0.114378448854264,0.107032992153589,-0.0225044911028534,0.0188317627525163
"37",-0.326183165722914,-0.675388980415173,0.0230226489693441,-0.0838115052886038,0.351934834699799,0.0835183291936934,0.620351340205905,0.59430649513411,-0.193128097594549,-0.293518024664157,-0.0927381705249419,0.0492435628397611,-0.242371660434311
"38",-0.359892765702358,-0.961808166846064,0.242022635441347,-0.158521999934178,-0.300750248861766,-0.630302847231063,0.0288023495075304,-0.0993794830935859,-0.171001818933605,-0.298717116613931,-0.0432865212532791,0.0303689468345754,-0.201370765768181
"39",0.23232567689845,-0.183596261343082,0.648247615139981,0.298907964904751,0.168596216694257,-0.0568368125159272,0.39402924590444,0.235178504700558,-0.0011278854379178,-0.0764325589266317,0.0741767880507961,0.0654544025683836,-0.0665822880063014
"40",0.0711614312794787,-0.473295809503817,0.615618672062775,-0.695907034587695,0.160178071986242,-0.16425094311878,0.484607087091264,-0.606890393880932,0.125866961763541,0.00411781013763364,0.247616113389449,-0.641201504103633,0.767068465867174
"41",-0.0692169543563742,-0.453904865697337,0.315470956984588,-0.261558209178529,-0.0916011293473589,-0.508157538509258,0.32495527981454,-0.283942384169514,-0.081246947645473,-0.246189856598038,0.0836959613070916,-0.273588202467628,0.192341254822155
"42",-0.458401168291832,-0.746439769825437,-0.170362566758227,0.399939816963758,-0.344161935346604,-0.536074120550737,-0.152249750142471,0.514179049908985,-0.0288502392633349,-0.101328700094311,0.0436282215676408,0.829490745992255,-0.85834098525559
"43",0.6775588798843,-0.586147357168869,1.94126511693747,0.830964649986388,-0.16953859123146,-0.674220773175686,0.335143590712767,-0.0161328211293717,-0.11706264414851,-0.277316820382961,0.0431915320859412,0.0363431259535782,-0.153405770102088
"44",-0.408204641694487,-0.7101033827666,-0.106305900622374,-0.0166143207869682,-0.030233283001496,-0.262613774757136,0.202147208754144,0.361357037906023,-0.134834070259361,-0.218838451689467,-0.0508296888292551,0.256756250648158,-0.391590320907519
"45",0.702362784322881,0.310785487785963,1.0939400808598,0.989808538040957,0.409052161274233,0.148446610537774,0.669657712010693,0.696497914992309,0.108282500893632,0.0117512563938509,0.204813745393414,0.395728254611709,-0.287445753718076
"46",0.379922071665251,-0.141627259331692,0.901471402662195,0.470250892950823,0.397265438700433,0.0690594424485206,0.725471434952345,0.487594259986005,0.0244752881145771,-0.101408684560452,0.150359260789606,0.114804109400149,-0.090328821285572
"47",-0.395603546889999,-0.89176337133384,0.100556277553841,-0.386336798624209,0.408665663657506,0.179582170754551,0.637749156560461,0.417932411923296,0.0957008142573205,0.00192647311311851,0.189475155401523,0.104967562523111,-0.0092667482657907
"48",0.0991430802518077,-0.401963854798519,0.600250015302134,0.143229080487501,-0.354586867666119,-0.725293411525617,0.0161196761933793,-0.310500867430425,-0.121584125073458,-0.241118225939098,-0.00205002420781722,-0.0774981248377639,-0.0440860002356938
"49",0.213728295888288,-0.580899805238043,1.00835639701462,0.0625972671387037,0.0931738194172314,-0.39164852215925,0.577996160993713,-0.0579572093323528,0.054020310638426,-0.132270214776435,0.240310836053287,-0.0971107181111583,0.151131028749584
"50",-0.0753341954408933,-0.240639420280657,0.0899710293988709,-0.272392881314642,-0.122832809201558,-0.216653133899251,-0.0290124845038644,-0.319891495075306,-0.0885384431251173,-0.149155471059486,-0.0279214151907482,-0.285597128998866,0.197058685873748
