"","asyn_eff_20","asyn_eff_50","asyn_eff_300"
"301",1.02985647011819,0.906352041964921,0.92389504584819
"301",0.77281316536402,1.02397270382792,1.27785794367503
"301",0.989559367150158,0.979427953280687,1.03238961260235
"301",0.76573749370478,1.33773643933682,1.3921564247412
"301",0.949030254715028,1.06533356340964,0.904652392769698
"301",0.767389526188337,0.766136599007389,0.57005334360193
"301",0.832254707504449,1.04209975793422,1.00908074871491
"301",1.12240887834973,1.09910108393246,1.10036704036146
"301",0.256071199340706,0.0903065187479237,0.245606879509801
"301",1.22057944372931,1.24302428734507,1.2283220470208
"301",0.917466572046762,0.710562726419101,0.816233002727934
"301",0.885978788369828,1.26525026756259,1.13826548995846
"301",0.536920626325841,0.416174667219098,0.402754656204603
"301",1.89350598401889,1.6034674771242,1.48907538355704
"301",1.80581242797346,1.51799477981064,1.50101829447134
"301",1.8451928152163,1.56474777055525,1.55815170413207
"301",1.25358962308606,1.17213866905753,1.08941222937641
"301",1.19054720352363,0.818550179252683,0.78627300827783
"301",0.902705877185272,1.06954865233055,0.954269756248007
"301",1.08032931789679,1.04968746230583,1.11713098603102
"301",0.90293611738382,0.854326226464849,0.936680469517268
"301",0.950657421614839,1.04258832352845,1.04097391902399
"301",1.27892561164347,1.54988974381459,1.38569098655698
"301",1.06956778258678,1.15365050978832,1.28672599168413
"301",1.62518112747166,1.35895451954509,1.44681607794582
"301",1.49939267384279,1.4462636062,1.22774390937521
"301",1.50581520999797,1.28660332337652,1.53187734678198
"301",1.34746728192016,1.04865271475841,1.13957126689649
"301",0.695866590126191,0.848707125999692,0.742362441741892
"301",1.05214125190228,0.657096130166117,0.680229470051111
"301",0.0753903454302437,0.411204951437704,0.392895312457544
"301",0.00429202983294319,0.572992211222776,0.576589749716443
"301",1.38804058400398,1.42464349850924,1.42333733528182
"301",1.21452973436312,1.49548296137373,1.35448832385612
"301",1.12089798797532,0.891237652946018,0.965208202638491
"301",0.95115414158442,0.712645887230194,0.857754380410783
"301",1.09069597600351,1.07578942276337,0.999238153453233
"301",0.862298856826855,0.930728314235824,1.08897167391787
"301",1.29745513465272,1.25784687753934,1.36898561718652
"301",1.15865132363435,1.152147883651,1.10695941557233
"301",0.571459532388638,0.715712411919492,0.705723321692574
"301",0.395300709000577,0.736985086616769,0.663881971596221
"301",0.963996772963497,0.753610413858631,0.773893164698255
"301",1.29243506847355,0.943521714268413,0.822178250599192
"301",1.35138600389166,1.07840413745929,0.962242798851202
"301",1.52078759560216,1.21163871318869,1.19999413838536
"301",0.134549669923237,0.382691099241021,0.586488862979083
"301",1.23450993596792,1.05189808441303,0.872834526382227
"301",1.2131107267155,0.975232995501746,1.08218950129736
"301",0.138286754027102,0.32853370313303,0.639005093364478
