"","pot_outcome_20","LCI_20","UCI_20","DIFF_causal_effect_20","pot_outcome_50","LCI_50","UCI_50","DIFF_causal_effect_50","pot_outcome_300","LCI_300","UCI_300","DIFF_causal_effect_300","y_301_obs"
"1",0.013473837596591,-0.510959627576575,0.537907302769757,0.14051478764944,-0.0328005481909763,-0.294724514431364,0.229123418049411,0.094240401861873,0.0759281544852937,-0.0188519420104594,0.170708250981047,0.202969104538143,-0.127040950052849
"2",0.321047964646119,0.0277797890972801,0.614316140194958,-0.0659429563353009,0.208243357256049,-0.122760382366372,0.539247096878471,-0.178747563725371,0.268515219063255,0.139370656375808,0.397659781750702,-0.118475701918165,0.38699092098142
"3",-0.0861120659500287,-0.54480325296927,0.372579121069212,-0.109735110704083,-0.0120614608798017,-0.255015044538881,0.230892122779278,-0.0356845056338561,0.0996215104486986,-0.00572845407893013,0.204971474976327,0.0759984656946441,0.0236230447540544
"4",-0.129431676026345,-0.69441897916957,0.435555627116881,-0.57537080708997,-0.0859773448620851,-0.384417193051735,0.212462503327565,-0.531916475925711,0.0409662524353888,-0.0632424039002679,0.145174908771046,-0.404972878628237,0.445939131063625
"5",0.368283887079298,0.0135304938171897,0.723037280341407,0.178603449203311,-0.00689874702698291,-0.261685096616293,0.247887602562327,-0.19657918490297,-0.109991933118949,-0.217319538011576,-0.00266432822632262,-0.299672370994937,0.189680437875988
"6",0.426029267954067,0.116158856689248,0.735899679218887,0.389124565745699,-0.0452508264777403,-0.231813150362039,0.141311497406558,-0.0821555286861088,0.0130691152909973,-0.0629508368167395,0.0890890673987341,-0.0238355869173712,0.0369047022083685
"7",-0.498217393085163,-0.779026995650483,-0.217407790519843,-0.957948073134014,0.0604869280851965,-0.146014476339986,0.266988332510379,-0.399243751963655,-0.0128919638589167,-0.102373986792404,0.0765900590745702,-0.472622643907768,0.459730680048851
"8",0.0351479754452919,-0.195509856382029,0.265805807272613,-0.0309082670815991,0.0684393232340337,-0.0712234860089929,0.20810213247706,0.00238308070714283,0.138509434940285,0.0776849768968386,0.199333892983732,0.0724531924133945,0.0660562425268909
"9",-0.144787309105799,-0.439687289209349,0.150112670997752,-0.309672977569396,0.11796462642986,0.00269258718298668,0.233236665676734,-0.0469210420337372,0.0234872386674299,-0.0226275425226777,0.0696020198575375,-0.141398429796168,0.164885668463598
"10",-0.0448279087489274,-0.69674012697257,0.607084309474715,0.54230631169248,-0.0410149227205674,-0.294283256846457,0.212253411405322,0.54611929772084,-0.089167689357773,-0.184573629515937,0.00623825080039064,0.497966531083635,-0.587134220441408
