"","timepoint","state","y","ysl","ysl_lag1","y_lag1","latitude","longitude","totalwagescapita","emplvlcapita","popestimate","qtrly_estabs_count","totalwagescapita_dif","emplvlcapita_dif","popestimate_dif","qtrly_estabs_count_dif","y_lag2","ysl_lag2","y_lag3","ysl_lag3","y_lag4","ysl_lag4","y_lag5","ysl_lag5"
"7",7,"North_Carolina",0.0173057722178953,0.0407564752390215,0.0417077148456144,0.0177584294994357,35.78043,-78.639099,2329.82299886255,0.444972408227737,6840747,161080,-15.8902955037647,-2.17435881335049e-05,28233.5,1445,0.00708380653304097,0.0256429320400713,0.00719837551169888,0.02615388631461,0.0073159377123897,0.0266815020532789,0.00743660430194204,0.0272270801526773
"8",8,"North_Carolina",0.016872699912561,0.0398424650868705,0.0407564752390215,0.0173057722178953,35.78043,-78.639099,2505.3705997564,0.447663570064485,6868980.5,163000,175.547600893846,0.00269116183674839,28233.5,1920,0.0177584294994357,0.0417077148456144,0.00708380653304097,0.0256429320400713,0.00719837551169888,0.02615388631461,0.0073159377123897,0.0266815020532789
"9",9,"North_Carolina",0.0164579974702406,0.038963441104336,0.0398424650868705,0.016872699912561,35.78043,-78.639099,2356.26154763358,0.437354802484984,6897214,162279,-149.109052122817,-0.0103087675795013,28233.5,-721,0.0173057722178953,0.0407564752390215,0.0177584294994357,0.0417077148456144,0.00708380653304097,0.0256429320400713,0.00719837551169888,0.02615388631461
"10",10,"North_Carolina",0.00824624173205457,0.0352664437738781,0.038963441104336,0.0164579974702406,35.78043,-78.639099,2406.13038883757,0.447791087333231,6933615,163238,49.8688412039878,0.0104362848482469,36401,959,0.016872699912561,0.0398424650868705,0.0173057722178953,0.0407564752390215,0.0177584294994357,0.0417077148456144,0.00708380653304097,0.0256429320400713
"11",11,"North_Carolina",0.00809371404448633,0.0345136137559123,0.0352664437738781,0.00824624173205457,35.78043,-78.639099,2454.05380934563,0.446269085561162,6970016,164451,47.9234205080625,-0.00152200177206913,36401,1213,0.0164579974702406,0.038963441104336,0.016872699912561,0.0398424650868705,0.0173057722178953,0.0407564752390215,0.0177584294994357,0.0417077148456144
"12",12,"North_Carolina",0.00794563736215714,0.0337913387318736,0.0345136137559123,0.00809371404448633,35.78043,-78.639099,2741.80745094104,0.451647634827711,7006417,165618,287.753641595413,0.00537854926654924,36401,1167,0.00824624173205457,0.0352664437738781,0.0164579974702406,0.038963441104336,0.016872699912561,0.0398424650868705,0.0173057722178953,0.0407564752390215
"13",13,"North_Carolina",0.00780183158409287,0.033097685893587,0.0337913387318736,0.00794563736215714,35.78043,-78.639099,2366.70857886715,0.441883301068786,7042818,166673,-375.098872073892,-0.00976433375892483,36401,1055,0.00809371404448633,0.0345136137559123,0.00824624173205457,0.0352664437738781,0.0164579974702406,0.038963441104336,0.016872699912561,0.0398424650868705
"14",14,"North_Carolina",0.0144523457890831,0.0519541671516706,0.033097685893587,0.00780183158409287,35.78043,-78.639099,2513.69991127231,0.453142595414988,7078963,168474,146.991332405162,0.0112592943462014,36145,1801,0.00794563736215714,0.0337913387318736,0.00809371404448633,0.0345136137559123,0.00824624173205457,0.0352664437738781,0.0164579974702406,0.038963441104336
"15",15,"North_Carolina",0.0141027185964973,0.0506818694840945,0.0519541671516706,0.0144523457890831,35.78043,-78.639099,2583.26833015043,0.454141431631584,7115108,169945,69.5684188781202,0.000998836216595966,36145,1471,0.00780183158409287,0.033097685893587,0.00794563736215714,0.0337913387318736,0.00809371404448633,0.0345136137559123,0.00824624173205457,0.0352664437738781
"16",16,"North_Carolina",0.0137669799760349,0.0494668085520686,0.0506818694840945,0.0141027185964973,35.78043,-78.639099,2830.89424916165,0.458358229902741,7151253,171942,247.625919011216,0.00421679827115751,36145,1997,0.0144523457890831,0.0519541671516706,0.00780183158409287,0.033097685893587,0.00794563736215714,0.0337913387318736,0.00809371404448633,0.0345136137559123
"17",17,"North_Carolina",0.0134443489699088,0.0483051281697016,0.0494668085520686,0.0137669799760349,35.78043,-78.639099,2543.5604160226,0.449005142983131,7187398,171611,-287.333833139051,-0.00935308691961051,36145,-331,0.0141027185964973,0.0506818694840945,0.0144523457890831,0.0519541671516706,0.00780183158409287,0.033097685893587,0.00794563736215714,0.0337913387318736
"18",18,"North_Carolina",0.0111999832543255,0.0321200573290881,0.0483051281697016,0.0134443489699088,35.78043,-78.639099,2615.83182017505,0.460630140445055,7226717,173689,72.2714041524537,0.0116249974619245,39319,2078,0.0137669799760349,0.0494668085520686,0.0141027185964973,0.0506818694840945,0.0144523457890831,0.0519541671516706,0.00780183158409287,0.033097685893587
"19",19,"North_Carolina",0.0109567147236547,0.0315365722821781,0.0321200573290881,0.0111999832543255,35.78043,-78.639099,2716.33928513429,0.460497443172591,7266036,175903,100.507464959235,-0.000132697272464066,39319,2214,0.0134443489699088,0.0483051281697016,0.0137669799760349,0.0494668085520686,0.0141027185964973,0.0506818694840945,0.0144523457890831,0.0519541671516706
"20",20,"North_Carolina",0.0107219237079264,0.030972992453222,0.0315365722821781,0.0109567147236547,35.78043,-78.639099,2895.33221397181,0.465219235296117,7305355,178046,178.992928837518,0.0047217921235263,39319,2143,0.0111999832543255,0.0321200573290881,0.0134443489699088,0.0483051281697016,0.0137669799760349,0.0494668085520686,0.0141027185964973,0.0506818694840945
"21",21,"North_Carolina",0.0104951966838254,0.0304282696842648,0.030972992453222,0.0107219237079264,35.78043,-78.639099,2758.04875886935,0.456663200209204,7344674,178319,-137.283455102453,-0.00855603508691349,39319,273,0.0109567147236547,0.0315365722821781,0.0111999832543255,0.0321200573290881,0.0134443489699088,0.0483051281697016,0.0137669799760349,0.0494668085520686
"22",22,"North_Carolina",0.00798738962516765,0.045049531838373,0.0304282696842648,0.0104951966838254,35.78043,-78.639099,2775.9352637908,0.464607565006377,7383673,180183,17.8865049214469,0.00794436479717359,38999,1864,0.0107219237079264,0.030972992453222,0.0109567147236547,0.0315365722821781,0.0111999832543255,0.0321200573290881,0.0134443489699088,0.0483051281697016
"23",23,"North_Carolina",0.00784115503817873,0.0441268863688151,0.045049531838373,0.00798738962516765,35.78043,-78.639099,2770.69178349791,0.461993515722281,7422672,181918,-5.24348029288876,-0.00261404928409659,38999,1735,0.0104951966838254,0.0304282696842648,0.0107219237079264,0.030972992453222,0.0109567147236547,0.0315365722821781,0.0111999832543255,0.0321200573290881
"24",24,"North_Carolina",0.0076991345350077,0.0432401329823477,0.0441268863688151,0.00784115503817873,35.78043,-78.639099,3012.79803692765,0.467843641636482,7461671,184929,242.106253429743,0.00585012591420164,38999,3011,0.00798738962516765,0.045049531838373,0.0104951966838254,0.0304282696842648,0.0107219237079264,0.030972992453222,0.0109567147236547,0.0315365722821781
"25",25,"North_Carolina",0.00756115998242812,0.042387104395381,0.0432401329823477,0.0076991345350077,35.78043,-78.639099,2862.11150937183,0.456146850881321,7500670,185694,-150.686527555824,-0.0116967907551611,38999,765,0.00784115503817873,0.0441268863688151,0.00798738962516765,0.045049531838373,0.0104951966838254,0.0304282696842648,0.0107219237079264,0.030972992453222
"26",26,"North_Carolina",0.0292349914191146,0.0425865937377168,0.042387104395381,0.00756115998242812,35.78043,-78.639099,2892.64026518266,0.46687767172262,7539708.75,187167,30.5287558108275,0.0107308208412988,39038.75,1473,0.0076991345350077,0.0432401329823477,0.00784115503817873,0.0441268863688151,0.00798738962516765,0.045049531838373,0.0104951966838254,0.0304282696842648
"27",27,"North_Carolina",0.0281159750029687,0.041197771564903,0.0425865937377168,0.0292349914191146,35.78043,-78.639099,2883.43130312759,0.464886579213782,7578747.5,189015,-9.20896205506233,-0.00199109250883844,39038.75,1848,0.00756115998242812,0.042387104395381,0.0076991345350077,0.0432401329823477,0.00784115503817873,0.0441268863688151,0.00798738962516765,0.045049531838373
"28",28,"North_Carolina",0.0270705068762176,0.0398799048674547,0.041197771564903,0.0281159750029687,35.78043,-78.639099,3180.58767204186,0.470434132575808,7617786.25,191453,297.156368914267,0.00554755336202623,39038.75,2438,0.0292349914191146,0.0425865937377168,0.00756115998242812,0.042387104395381,0.0076991345350077,0.0432401329823477,0.00784115503817873,0.0441268863688151
"29",29,"North_Carolina",0.0260916788367069,0.0386268026876877,0.0398799048674547,0.0270705068762176,35.78043,-78.639099,3043.85966337222,0.461730373446783,7656825,192641,-136.728008669641,-0.0087037591290246,39038.75,1188,0.0281159750029687,0.041197771564903,0.0292349914191146,0.0425865937377168,0.00756115998242812,0.042387104395381,0.0076991345350077,0.0432401329823477
"30",30,"North_Carolina",0.0110511042392663,0.0335831739588031,0.0386268026876877,0.0260916788367069,35.78043,-78.639099,3039.0050182595,0.471590335363726,7694899,195111,-4.85464511272085,0.00985996191694272,38074,2470,0.0270705068762176,0.0398799048674547,0.0281159750029687,0.041197771564903,0.0292349914191146,0.0425865937377168,0.00756115998242812,0.042387104395381
"31",31,"North_Carolina",0.0108232586070987,0.0329479793670515,0.0335831739588031,0.0110511042392663,35.78043,-78.639099,3059.21703903531,0.471461450423617,7732973,198494,20.2120207758112,-0.00012888494010932,38074,3383,0.0260916788367069,0.0386268026876877,0.0270705068762176,0.0398799048674547,0.0281159750029687,0.041197771564903,0.0292349914191146,0.0425865937377168
"32",32,"North_Carolina",0.0106030023002575,0.0323340347245562,0.0329479793670515,0.0108232586070987,35.78043,-78.639099,3413.64131641464,0.473004517066147,7771047,198761,354.424277379325,0.00154306664253068,38074,267,0.0110511042392663,0.0335831739588031,0.0260916788367069,0.0386268026876877,0.0270705068762176,0.0398799048674547,0.0281159750029687,0.041197771564903
"33",33,"North_Carolina",0.0103899799635823,0.0317401601176783,0.0323340347245562,0.0106030023002575,35.78043,-78.639099,3168.71811590575,0.460447554425993,7809121,199584,-244.923200508888,-0.0125569626401542,38074,823,0.0108232586070987,0.0329479793670515,0.0110511042392663,0.0335831739588031,0.0260916788367069,0.0386268026876877,0.0270705068762176,0.0398799048674547
"34",34,"North_Carolina",0.0136384914980052,0.0370760572720954,0.0317401601176783,0.0103899799635823,35.78043,-78.639099,3215.46709592754,0.473559869836422,7844181,200972,46.748980021795,0.0131123154104286,35060,1388,0.0106030023002575,0.0323340347245562,0.0108232586070987,0.0329479793670515,0.0110511042392663,0.0335831739588031,0.0260916788367069,0.0386268026876877
"35",35,"North_Carolina",0.0133360375057965,0.0364232224671781,0.0370760572720954,0.0136384914980052,35.78043,-78.639099,3246.58159370934,0.472807385042967,7879241,202619,31.1144977818017,-0.000752484793454744,35060,1647,0.0103899799635823,0.0317401601176783,0.0106030023002575,0.0323340347245562,0.0108232586070987,0.0329479793670515,0.0110511042392663,0.0335831739588031
"36",36,"North_Carolina",0.0130446817940655,0.0357929244020454,0.0364232224671781,0.0133360375057965,35.78043,-78.639099,3654.92844813459,0.47760924601343,7914301,204845,408.346854425242,0.0048018609704627,35060,2226,0.0136384914980052,0.0370760572720954,0.0103899799635823,0.0317401601176783,0.0106030023002575,0.0323340347245562,0.0108232586070987,0.0329479793670515
"37",37,"North_Carolina",0.0127638453867345,0.0351839332208499,0.0357929244020454,0.0130446817940655,35.78043,-78.639099,3326.48103224901,0.46695069788209,7949361,207242,-328.447415885579,-0.0106585481313401,35060,2397,0.0133360375057965,0.0364232224671781,0.0136384914980052,0.0370760572720954,0.0103899799635823,0.0317401601176783,0.0106030023002575,0.0323340347245562
"38",38,"North_Carolina",0.00318222369736354,0.019091400028401,0.0351839332208499,0.0127638453867345,35.78043,-78.639099,3384.7496627356,0.475367283733802,7982424.25,211803,58.2686304865961,0.00841658585171251,33063.25,4561,0.0130446817940655,0.0357929244020454,0.0133360375057965,0.0364232224671781,0.0136384914980052,0.0370760572720954,0.0103899799635823,0.0317401601176783
"39",39,"North_Carolina",0.00314600082229255,0.0185918034794952,0.019091400028401,0.00318222369736354,35.78043,-78.639099,3456.70384627261,0.475371502149225,8015487.5,216374,71.9541835370037,4.21841542241896e-06,33063.25,4571,0.0127638453867345,0.0351839332208499,0.0130446817940655,0.0357929244020454,0.0133360375057965,0.0364232224671781,0.0136384914980052,0.0370760572720954
"40",40,"North_Carolina",0.00311040823437736,0.0181126561802358,0.0185918034794952,0.00314600082229255,35.78043,-78.639099,3799.40109503565,0.479281192331427,8048550.75,220416,342.697248763043,0.00390969018220222,33063.25,4042,0.00318222369736354,0.019091400028401,0.0127638453867345,0.0351839332208499,0.0130446817940655,0.0357929244020454,0.0133360375057965,0.0364232224671781
"41",41,"North_Carolina",0.00307543106330854,0.0176524705392751,0.0181126561802358,0.00311040823437736,35.78043,-78.639099,3644.44178415351,0.469137724221919,8081614,220090,-154.959310882138,-0.0101434681095078,33063.25,-326,0.00314600082229255,0.0185918034794952,0.00318222369736354,0.019091400028401,0.0127638453867345,0.0351839332208499,0.0130446817940655,0.0357929244020454
"42",42,"North_Carolina",0.00648988111013615,0.0204473641581799,0.0176524705392751,0.00307543106330854,35.78043,-78.639099,3600.30162079366,0.477847559261915,8113741,222502,-44.1401633598484,0.00870983503999645,32127,2412,0.00311040823437736,0.0181126561802358,0.00314600082229255,0.0185918034794952,0.00318222369736354,0.019091400028401,0.0127638453867345,0.0351839332208499
"43",43,"North_Carolina",0.00639733472004878,0.0201929945802775,0.0204473641581799,0.00648988111013615,35.78043,-78.639099,3613.96584305073,0.475075911697399,8145868,222891,13.6642222570708,-0.00277164756451664,32127,389,0.00307543106330854,0.0176524705392751,0.00311040823437736,0.0181126561802358,0.00314600082229255,0.0185918034794952,0.00318222369736354,0.019091400028401
"44",44,"North_Carolina",0.00630688205412611,0.0199450351659962,0.0201929945802775,0.00639733472004878,35.78043,-78.639099,3887.0272317359,0.475265392067371,8177995,223781,273.061388685162,0.000189480369972239,32127,890,0.00648988111013615,0.0204473641581799,0.00307543106330854,0.0176524705392751,0.00311040823437736,0.0181126561802358,0.00314600082229255,0.0185918034794952
"45",45,"North_Carolina",0.00621845712177738,0.0197032125611756,0.0199450351659962,0.00630688205412611,35.78043,-78.639099,3774.21422178623,0.464680630405573,8210122,222205,-112.813009949667,-0.0105847616617977,32127,-1576,0.00639733472004878,0.0201929945802775,0.00648988111013615,0.0204473641581799,0.00307543106330854,0.0176524705392751,0.00311040823437736,0.0181126561802358
"46",46,"North_Carolina",0.00994146555912145,0.0288473536650571,0.0197032125611756,0.00621845712177738,35.78043,-78.639099,3649.07811726871,0.466178126704358,8239141.75,224583,-125.136104517522,0.00149749629878476,29019.75,2378,0.00630688205412611,0.0199450351659962,0.00639733472004878,0.0201929945802775,0.00648988111013615,0.0204473641581799,0.00307543106330854,0.0176524705392751
"47",47,"North_Carolina",0.00977484297188447,0.0284553077315692,0.0288473536650571,0.00994146555912145,35.78043,-78.639099,3548.99410407017,0.457994279219953,8268161.5,224792,-100.084013198534,-0.00818384748440493,29019.75,209,0.00621845712177738,0.0197032125611756,0.00630688205412611,0.0199450351659962,0.00639733472004878,0.0201929945802775,0.00648988111013615,0.0204473641581799
"48",48,"North_Carolina",0.0096128300439009,0.02807316660639,0.0284553077315692,0.00977484297188447,35.78043,-78.639099,3792.89280079304,0.455483280340939,8297181.25,226123,243.898696722867,-0.00251099887901407,29019.75,1331,0.00994146555912145,0.0288473536650571,0.00621845712177738,0.0197032125611756,0.00630688205412611,0.0199450351659962,0.00639733472004878,0.0201929945802775
"49",49,"North_Carolina",0.00945524526200003,0.0277005431206661,0.02807316660639,0.0096128300439009,35.78043,-78.639099,3697.73807214118,0.446288369289507,8326201,231298,-95.1547286518562,-0.00919491105143161,29019.75,5175,0.00977484297188447,0.0284553077315692,0.00994146555912145,0.0288473536650571,0.00621845712177738,0.0197032125611756,0.00630688205412611,0.0199450351659962
"50",50,"North_Carolina",0.00883605251118169,0.0387756213411095,0.0277005431206661,0.00945524526200003,35.78043,-78.639099,3609.3562479851,0.451636329146486,8350276,232608,-88.3818241560875,0.00534795985697822,24075,1310,0.0096128300439009,0.02807316660639,0.00977484297188447,0.0284553077315692,0.00994146555912145,0.0288473536650571,0.00621845712177738,0.0197032125611756
"51",51,"North_Carolina",0.00870851901277447,0.0381433968790716,0.0387756213411095,0.00883605251118169,35.78043,-78.639099,3566.99721972485,0.447672542027436,8374351,233637,-42.3590282602486,-0.00396378711904982,24075,1029,0.00945524526200003,0.0277005431206661,0.0096128300439009,0.02807316660639,0.00977484297188447,0.0284553077315692,0.00994146555912145,0.0288473536650571
"52",52,"North_Carolina",0.00858405002884943,0.0375308243881349,0.0381433968790716,0.00870851901277447,35.78043,-78.639099,3791.13869456015,0.448947378155542,8398426,234307,224.1414748353,0.00127483612810581,24075,670,0.00883605251118169,0.0387756213411095,0.00945524526200003,0.0277005431206661,0.0096128300439009,0.02807316660639,0.00977484297188447,0.0284553077315692
"53",53,"North_Carolina",0.00846254022696336,0.0369369546586853,0.0375308243881349,0.00858405002884943,35.78043,-78.639099,3693.46008519322,0.436604400521888,8422501,223566,-97.6786093669252,-0.0123429776336539,24075,-10741,0.00870851901277447,0.0381433968790716,0.00883605251118169,0.0387756213411095,0.00945524526200003,0.0277005431206661,0.0096128300439009,0.02807316660639
"54",54,"North_Carolina",0.0037227812079017,0.0551436654670781,0.0369369546586853,0.00846254022696336,35.78043,-78.639099,3559.37937180696,0.441162202998927,8455163.75,223883,-134.08071338626,0.00455780247703896,32662.75,317,0.00858405002884943,0.0375308243881349,0.00870851901277447,0.0381433968790716,0.00883605251118169,0.0387756213411095,0.00945524526200003,0.0277005431206661
"55",55,"North_Carolina",0.00368048030863122,0.0538201730758843,0.0551436654670781,0.0037227812079017,35.78043,-78.639099,3570.65553884731,0.437049696998401,8487826.5,225575,11.2761670403502,-0.00411250600052554,32662.75,1692,0.00846254022696336,0.0369369546586853,0.00858405002884943,0.0375308243881349,0.00870851901277447,0.0381433968790716,0.00883605251118169,0.0387756213411095
"56",56,"North_Carolina",0.00363892082456196,0.0525588134819159,0.0538201730758843,0.00368048030863122,35.78043,-78.639099,3897.84420090666,0.441379857774403,8520489.25,227488,327.188662059343,0.00433016077600223,32662.75,1913,0.0037227812079017,0.0551436654670781,0.00846254022696336,0.0369369546586853,0.00858405002884943,0.0375308243881349,0.00870851901277447,0.0381433968790716
"57",57,"North_Carolina",0.00359808500479986,0.0513550732983745,0.0525588134819159,0.00363892082456196,35.78043,-78.639099,3758.28929978095,0.431929149238394,8553152,227275,-139.554901125709,-0.0094507085360096,32662.75,-213,0.00368048030863122,0.0538201730758843,0.0037227812079017,0.0551436654670781,0.00846254022696336,0.0369369546586853,0.00858405002884943,0.0375308243881349
"58",58,"North_Carolina",0.0161616394254391,0.0550999211693437,0.0513550732983745,0.00359808500479986,35.78043,-78.639099,3657.244848379,0.440352771569806,8591215.75,228240,-101.04445140195,0.00842362233141186,38063.75,965,0.00363892082456196,0.0525588134819159,0.00368048030863122,0.0538201730758843,0.0037227812079017,0.0551436654670781,0.00846254022696336,0.0369369546586853
"59",59,"North_Carolina",0.0157653796001771,0.0537302524504852,0.0550999211693437,0.0161616394254391,35.78043,-78.639099,3728.26074691404,0.439415596632372,8629279.5,229339,71.0158985350417,-0.000937174937433283,38063.75,1099,0.00359808500479986,0.0513550732983745,0.00363892082456196,0.0525588134819159,0.00368048030863122,0.0538201730758843,0.0037227812079017,0.0551436654670781
"60",60,"North_Carolina",0.0153854062627481,0.0524312188886071,0.0537302524504852,0.0157653796001771,35.78043,-78.639099,4118.58583724603,0.443287662956389,8667343.25,230863,390.325090331994,0.0038720663240166,38063.75,1524,0.0161616394254391,0.0550999211693437,0.00359808500479986,0.0513550732983745,0.00363892082456196,0.0525588134819159,0.00368048030863122,0.0538201730758843
"61",61,"North_Carolina",0.015020763523534,0.0511968693332818,0.0524312188886071,0.0153854062627481,35.78043,-78.639099,3902.08525609429,0.435009720587063,8705407,230709,-216.500581151745,-0.0082779423693255,38063.75,-154,0.0157653796001771,0.0537302524504852,0.0161616394254391,0.0550999211693437,0.00359808500479986,0.0513550732983745,0.00363892082456196,0.0525588134819159
"62",62,"North_Carolina",-0.00169281168618696,0.0307936280085599,0.0511968693332818,0.015020763523534,35.78043,-78.639099,3804.03417632573,0.439992082623643,8758372.75,232410,-98.0510797685538,0.00498236203657987,52965.75,1701,0.0153854062627481,0.0524312188886071,0.0157653796001771,0.0537302524504852,0.0161616394254391,0.0550999211693437,0.00359808500479986,0.0513550732983745
"63",63,"North_Carolina",0.0134938777103493,0.0491653096675293,0.0307936280085599,-0.00169281168618696,35.78043,-78.639099,3929.97102086136,0.43853745943366,8811338.5,235134,125.936844535626,-0.00145462318998296,52965.75,2724,0.015020763523534,0.0511968693332818,0.0153854062627481,0.0524312188886071,0.0157653796001771,0.0537302524504852,0.0161616394254391,0.0550999211693437
"64",64,"North_Carolina",0.0116948155447254,0.0529931702003026,0.0491653096675293,0.0134938777103493,35.78043,-78.639099,4127.51061867038,0.442487105892528,8864304.25,236978,197.539597809023,0.00394964645886731,52965.75,1844,-0.00169281168618696,0.0307936280085599,0.015020763523534,0.0511968693332818,0.0153854062627481,0.0524312188886071,0.0157653796001771,0.0537302524504852
"65",65,"North_Carolina",0.0315258563812009,0.0410118912375523,0.0529931702003026,0.0116948155447254,35.78043,-78.639099,4205.69678186261,0.4349821937282,8917270,238584,78.1861631922284,-0.00750491216432764,52965.75,1606,0.0134938777103493,0.0491653096675293,-0.00169281168618696,0.0307936280085599,0.015020763523534,0.0511968693332818,0.0153854062627481,0.0524312188886071
"66",66,"North_Carolina",0.010102543877295,0.0483892390753695,0.0410118912375523,0.0315258563812009,35.78043,-78.639099,3963.1697199043,0.44167295537484,8967461.75,240905,-242.527061958313,0.00669076164663979,50191.75,2321,0.0116948155447254,0.0529931702003026,0.0134938777103493,0.0491653096675293,-0.00169281168618696,0.0307936280085599,0.015020763523534,0.0511968693332818
"67",67,"North_Carolina",0.00259850833857911,0.0160571502538573,0.0483892390753695,0.010102543877295,35.78043,-78.639099,3977.77865461342,0.44012159038934,9017653.5,246780,14.6089347091229,-0.00155136498549968,50191.75,5875,0.0315258563812009,0.0410118912375523,0.0116948155447254,0.0529931702003026,0.0134938777103493,0.0491653096675293,-0.00169281168618696,0.0307936280085599
"68",68,"North_Carolina",0.00476131084645992,0.0136207043113501,0.0160571502538573,0.00259850833857911,35.78043,-78.639099,4361.57864648164,0.447020494385551,9067845.25,249058,383.799991868224,0.0068989039962104,50191.75,2278,0.010102543877295,0.0483892390753695,0.0315258563812009,0.0410118912375523,0.0116948155447254,0.0529931702003026,0.0134938777103493,0.0491653096675293
