"","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New_Hampshire","New_Jersey","New_Mexico","New_York","North_Carolina","North_Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode_Island","South_Carolina","South_Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West_Virginia","Wisconsin","Wyoming"
"1",9.78025954672784,10.7201028278333,9.86121313045898,9.70586398804989,10.1664491199624,10.0365995978281,10.3231287800639,10.3010051011175,9.88772270410652,9.98026230498011,10.2825408502661,9.7860412888789,10.1007558637841,9.90082143632258,9.91244830529422,9.94777061633702,9.82658065108256,10.023295499609,9.84590768755817,10.0651138535069,10.1843050133213,9.93974824741609,10.060825604034,9.61770487548719,9.91307705785487,9.71403745930598,9.96778658139618,10.1416767452961,9.96958995718357,10.226034037149,9.76892116938334,10.2171280710926,9.95022954998282,9.80079546493835,9.94905354431055,9.81780118873262,9.89221064186338,9.93334418248262,9.97743007422573,9.83146210708309,9.81567892100298,9.86386467389614,10.0085947640244,9.80091455948851,9.9364065596496,10.0570201848039,10.0939929440404,9.64749718155517,9.92511689214985,10.2400920293056
"2",9.79259090148784,10.6845824537836,9.86375063119977,9.72156981132896,10.1674925196589,10.0443909126586,10.3255534161087,10.3185232733383,9.89202662019422,9.98745305078495,10.2912426656902,9.79062854115757,10.1066697839578,9.9066708472323,9.91904565650037,9.95612499100046,9.83653658158234,10.0236893267888,9.84614132896866,10.0673136443536,10.1863931166268,9.94331385682116,10.0660304732103,9.62927064153989,9.92445368214249,9.7229611048644,9.97936437077838,10.1408061488728,9.98055321779674,10.2331461579712,9.79753240013968,10.2178162329499,9.95766615428476,9.80549881268035,9.95436542468849,9.82356084007807,9.89889983526932,9.94171091980063,9.97712776299547,9.83737876842354,9.83206113323879,9.87893351768535,10.0132117660924,9.81178327980778,9.93598511421815,10.064136578203,10.1029343087269,9.65861494170544,9.93332902774045,10.2423654048289
"3",9.80469909253556,10.6483180329805,9.86624636523865,9.73694679074082,10.1685259232843,10.0520305339868,10.3279681843265,10.3355692986822,9.89625759167013,9.99451658962726,10.2997806087412,9.79513066225184,10.1125194886236,9.9124558373837,9.92558033453645,9.96438136414,9.84635696226802,10.0240815245065,9.8463744085342,10.0694932135744,10.1884775895481,9.94684990449672,10.0711785635947,9.6406606142015,9.93565680654128,9.73175398975529,9.99075857988973,10.1399609351683,9.99140950261437,10.2401846925039,9.82504697124131,10.2185019867167,9.96498209199715,9.8101872281293,9.95962952101385,9.82926347623533,9.90546663169221,9.94998095216056,9.97682605833396,9.84320319735342,9.84810431601398,9.89367092022256,10.0177621348068,9.82238722791844,9.93556490795859,10.0711552492996,10.1116874975681,9.66959161583501,9.94142513237702,10.2446198007906
"4",9.81659098757343,10.6112613093827,9.86870136294855,9.7520069095733,10.1695494743456,10.0595230657918,10.3303731518327,10.3521643909862,9.90041749432202,10.0014564390555,10.3081595679028,9.79955004458184,10.1183061165243,9.91817756039049,9.93205336580809,9.97254172665389,9.85604500672591,10.0244721028841,9.84660692828531,10.0716528438316,10.1905584460615,9.95035677839492,10.0762708663467,9.65187949350506,9.94669105726592,9.74041929976099,10.0019742631457,10.1391400097724,10.0021610003189,10.2471509486001,9.85153659472726,10.2191853451713,9.97218046750885,9.81486083356823,9.9648465471386,9.83491003099621,9.91191449784259,9.95815622452059,9.97652495840379,9.84893763037992,9.86382088816366,9.90808924680893,10.0222473484361,9.8327365375671,9.93514593537672,10.0780783666267,10.1202587141082,9.68043052152559,9.94940790776034,10.2468554595404
"5",9.82827314988268,10.5733597138601,9.87111662084707,9.76676151838551,10.1705633136057,10.0668729199278,10.3327683850862,10.3683284075208,9.90450813898492,10.008275982573,10.3163842289394,9.80388899019933,10.1240307777513,9.92383714062705,9.93846575227878,9.98060801061328,9.86560381765717,10.0248610719596,9.84683889024268,10.0737928124534,10.1926357000635,9.953834859375,10.0813083483658,9.66293179623761,9.95756088095635,9.74896010971613,10.0130162728616,10.1383423403158,10.0128098333108,10.2540462003724,9.87706629350202,10.2198663210007,9.97926427404189,9.81951974986184,9.97001720164262,9.84050141629891,9.91824676609083,9.96623862484998,9.97622446137498,9.8545842295033,9.87922260642074,9.92220020020831,10.0266688405931,9.84284080695408,9.93472819101098,10.0849080309071,10.128653879845,9.69113486121415,9.95727996602896,10.2490726192286
"6",9.84193909946766,10.5705216676533,9.89404162712886,9.78383369087532,10.1720286902713,10.0822175751902,10.343432648241,10.3772616254687,9.91502883513857,10.0227253736164,10.3244000229597,9.81995506105909,10.136605188565,9.94298957748646,9.95340672776249,9.99068197328474,9.88291549914526,10.0090248559607,9.85665798809763,10.0797906117407,10.2025886555407,9.96971576313813,10.0978689132483,9.67961839747877,9.969256906075,9.76295875840316,10.0286433602672,10.1523515117578,10.0267581579228,10.2618730771108,9.88978571774539,10.2293363979255,9.99702270354133,9.84399022488356,9.98576824540177,9.84770463984058,9.92934271307667,9.97912203575015,9.98635129084668,9.86513307592404,9.89669780526826,9.94351367176535,10.0358800913615,9.85042043096609,9.94991444318861,10.0934130610932,10.1388369467575,9.70132549281147,9.97358229670158,10.2491582116303
"7",9.85533179173314,10.5677211461485,9.9160869723128,9.80050537969806,10.1734803014194,10.0970931642112,10.353987853671,10.3860399722654,9.92533237580016,10.0367965407911,10.3322766439383,9.8355415936432,10.1489570116892,9.9616861814096,9.96807365967355,10.0005890420451,9.8998353598694,9.99300920829475,9.86637603019263,10.0857188183387,10.2124351905011,9.98528380723276,10.1140607510485,9.6959531871434,9.98076648068217,9.77662925017089,10.0439549328326,10.1658810454734,10.0404664253594,10.2696067207723,9.90218637982047,10.2386857603626,10.0143284757592,9.86783040828622,10.0012164487329,9.85480612302332,9.94020028356216,9.99180618492011,9.99636706944636,9.87549950981782,9.9137630707689,9.96421087301457,10.0449137834822,9.85782487276019,9.96481959562555,10.1017716733675,10.1487842988681,9.71139184000131,9.98952585845756,10.2492431502531
"8",9.86846050741019,10.5649573992373,9.93730739708906,9.81679275134215,10.1749183416182,10.1115224445116,10.3644362448875,10.3946677703161,9.93542594610462,10.0505054827961,10.3400179233463,9.85067155368352,10.1610930233262,9.97994618930693,9.98247555439317,10.0103338045448,9.91637889544147,9.97680897236025,9.8759950205117,10.0915787388732,10.2221774724903,10.0005499789541,10.1298980946826,9.71194928757526,9.99209477242631,9.78998422412889,10.0589621925023,10.1789563364789,10.0539420355204,10.2772490145731,9.9142810329276,10.2479171027407,10.0312011756718,9.8910708648887,10.0163722539579,9.86180818158566,9.95082769745095,10.0042966569077,10.0062741081261,9.88568876496373,9.93043506018656,9.98432239987109,10.0537753601519,9.86506033237097,9.97945299242053,10.1099879010494,10.1585045024593,9.7213366634968,10.0051243270975,10.2493274425593
"9",9.88133407384793,10.5622296969446,9.95775287496578,9.8327110312397,10.1763430017581,10.1255266419442,10.3747799968943,10.4031491725981,9.94531639846781,10.063867248725,10.3476275458727,9.86536637137655,10.173019701316,9.99778765842023,9.99662098566897,10.0199206684905,9.93256071347581,9.96041877505862,9.88551690405898,10.0973716453496,10.2318176035996,10.0155247027294,10.1453943825307,9.72761910899766,10.00324674088,9.80303562990915,10.0736757631027,10.1916009469594,10.0671920546675,10.284801786827,9.92608171885615,10.2570330317661,10.047659173142,9.9137399916745,10.0312455773389,9.86871305711948,9.96123277776555,10.016598806536,10.0160746465762,9.89570586093147,9.94672945282831,10.0038766659911,10.0624700320541,9.8721327123195,9.99382352352151,10.1180656219698,10.1680056940277,9.73116263370718,10.0203906245907,10.2494110958982
"10",9.88782888095939,10.5635154877865,9.96805350384997,9.84259832105026,10.1797882933783,10.1407876514365,10.3786699097096,10.4055859641168,9.95744137309012,10.0759302825724,10.3487267114884,9.88621951092257,10.1817933541405,10.009664423269,10.0010821030921,10.0265098518784,9.94255503518176,9.97264962126534,9.89368213357411,10.1073400974309,10.2395522442838,10.0306467944633,10.1494999916524,9.74336236301264,10.0084738551222,9.81582519221392,10.0789453266253,10.2078623106196,10.0743159591766,10.2929961668424,9.95162240064631,10.2638028202179,10.0559054148741,9.91552992851236,10.0385205407146,9.8795951370702,9.97896789758229,10.0260649541988,10.025339124769,9.90763695062231,9.96371822105539,10.0170878764126,10.0731301676954,9.88482966428732,10.0013478898612,10.1279415324328,10.1771222409716,9.74164983396379,10.0329205995456,10.2572981016377
