"Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New_Hampshire","New_Jersey","New_Mexico","New_York","North_Carolina","North_Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode_Island","South_Carolina","South_Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West_Virginia","Wisconsin","Wyoming"
0.000567385009711533,0.0047133310462937,0.000493470913350408,-0.00116240985403188,0.00148828033602618,0.00149884125821262,-0.00351266369919975,0.00730500365346616,-0.00170947447587167,-0.00136709720135422,0.00169660740530746,0.000543489977782397,6.98257552533577e-05,-0.000349111993616744,0.00244145000202374,-0.000561323616224572,-0.00174352413521697,-0.00664128146321266,-0.00105160248385854,-0.000405757317986125,0.000285028634157548,-0.00530527342808258,0.00459472021028312,-0.00112292367098007,-0.00500356193387206,0.00237505945553632,-0.000459928842933127,-0.000828837282948337,0.000696167541935542,-0.000507861121002126,-0.00153473124790671,0.00259037447705614,0.00108912314328261,-0.00184693319453136,0.00128027151180457,0.00291161614598173,-0.00494570135224875,-0.00174599677494076,-0.000350910748330693,0.00166977721887383,-0.00378877307931778,-0.00098179418947939,6.09163724309223e-05,0.000423922560809428,-0.000670024847990184,-0.000170814740086025,-0.00516080695304487,-0.00102749995953537,-0.000931248853224551,-0.00101993395570952
0.00126319457182811,0.00654733804465707,-0.000944291092913836,-0.000339875404925909,0.00376501359003759,-0.0030169769206646,0.0041989250862863,0.00863993678678414,0.000396252744781704,-0.000306424492921701,0.000602390914188593,-0.00220013189093476,-0.0011131888448944,-0.00134442403385531,0.000852447228675503,-0.00122008719158616,-0.000262152087645773,-0.00489362577231311,0.00145655483672467,-0.00126797038696094,0.00162950969092895,-0.00296514603356721,0.000917139872434996,-0.00190306723413332,-0.00137859900661215,-0.00245570081632911,-0.00223527040381729,-2.95443212844249e-05,-0.00609943565248009,-0.00332399886462331,-0.00337560502931555,0.0056381110249018,0.000333856664635144,-0.00130715340533081,0.00110671031871864,-0.00258064484778159,-0.00452873599730526,-0.00141459165031024,0.00502391073637883,-0.000469025963428541,-0.00459362461506551,-0.0004540563985285,0.00196963308210884,-0.00401457938579691,0.00091833466306628,-3.41288848947259e-06,-0.00127376840040083,-0.00354221668674326,-0.00104408166207862,0.00286758834970824
0.00151969428596832,-0.00749540621216721,0.00145964340896027,-0.00116782173266679,-0.000702020940967825,0.000175342797052331,0.00141772109428192,-4.49860722302763e-05,-0.00110262611827412,0.0019721147719368,0.00259295943094342,-0.00411654514404046,-0.000426442172498433,0.000197178593526706,0.00199248760192998,0.000378027362535081,-0.000896656544116158,-0.00814803368021996,0.00157944329609782,-0.000741912456245502,-0.00074517249235723,-0.00436564121758832,0.00201066665266004,-0.00248424885208481,-0.000113092159455436,0.000234870368502432,-0.00664314923944502,0.00277829816365984,0.00647733425724699,-0.00259883323280509,-0.00066117293484465,0.00353364982111742,-0.000965051500466293,0.00251577355734969,0.0017744378575929,0.00220882411013171,-0.00470519172661071,4.08649864025703e-05,0.00171322123632941,0.000224473499017476,-0.00826668388691677,-0.00104910431330406,-0.00286271113602456,-0.00186772860269619,-0.00069305193907124,-0.00156919479085113,0.000715304166089927,-0.00263384895737751,-0.00156571894513969,-0.00316597722033925
-0.00298142955187784,-0.00407334896590396,-0.000912974822241909,0.00367991757484773,-0.00121466103472304,0.000683027848714801,-0.00130598772349143,-0.00162674883090931,0.00251696346292362,0.000956917373042291,0.000353172239015898,0.00586442092013312,0.0018976667545968,-0.00025079627805956,-0.00440188108237703,-0.000938758910873565,-4.1891000917992e-05,0.0199570214144719,-0.000797652714921894,0.00187016690786591,0.00246677058077618,0.00471627616646574,-0.0024086002420097,0.000475152260855345,0.000458894333344601,-0.00292581124227934,0.00234686929947399,-0.000144042930009996,-0.000841992321283036,0.00297598408207169,0.00715073780443498,-0.00349504610844869,-0.0016278778574211,-0.00266034674697503,-0.00025225936511801,-0.00145249748828051,0.00675452686036931,-0.000172717143539145,0.00339688007000967,0.00083785119035972,0.00594353372660269,-0.00187095683346016,-0.000213915781104191,0.00209900200544702,0.00169414784022328,0.00176244516301997,-0.000391244517272172,0.00502265063113608,0.000608486550058796,0.00573120463706499
-0.000689292447147665,-0.0028936160790962,-0.00087499176525083,-0.00261855403919393,-0.00261974125763926,0.000664235118595505,-0.000666730130782427,-0.00733823908876124,0.00136889325480873,0.000971919715179571,-0.00233528291680284,-0.00169874185652481,-0.000904120690943378,-1.84022843194838e-05,-0.00279349796939943,-0.00155453233712589,0.001300790829089,0.000859099523353727,-0.000653153681806491,0.000204769943528567,0.000291806502302127,0.00252595051580972,-0.00138831829922804,0.00238139411139198,4.8767972401203e-05,-0.00261186582241552,-0.00149860256549858,-0.00164112190684596,-0.00018084341350725,0.002740337694705,0.00474601452360186,0.00149892077473898,0.00239465287619015,0.00586913383732047,-0.000936926514537627,0.00343596827471512,-0.00320678304438066,-0.000428822482518571,-0.00123251724959227,-0.00301840960086639,3.35127083626524e-05,-0.00263022847517251,0.00205011359914153,0.00141721223873368,-0.000459431506406454,-0.00132944989670528,-0.000454794861288413,-0.00247863803794154,0.00206402220149263,0.0011889838602487
-0.00143850152637064,-0.00144429211465311,0.000769450231885551,-0.00395387737847655,-0.00229303831906976,0.000846268395539181,0.000135325898581021,-0.00263970157089998,0.0023541342097831,-0.0013060466911228,0.00239802899139359,-0.00124757744108869,-0.000777745011478625,0.000828986844077685,-0.00176045237593321,0.00398616811985028,-0.000146231232389175,-0.00225703330090261,-0.00146881714040814,0.00120417430344298,-0.00254293484111933,0.00366329269177131,-0.00326236430088787,-0.000156499418547544,-0.000132008315711912,-0.00123080771512965,0.000145052624082263,-0.000895920779823309,0.00235500049810023,0.000986674806047766,-0.00348016402259511,-0.000752300782477006,0.00085467943779033,0.0022548324400782,-0.00182115798837187,0.000176925325502694,0.00294317553509433,0.00275597940763162,-0.00436448816007668,0.000722437295389444,0.00692096947848448,0.00248840373066154,0.000669547382075113,0.000910053487028108,0.00189762224022125,0.00143826795518309,0.00679101050300852,-0.00151513929292237,4.14723556818391e-05,0.00168185892897484
-0.00165601693703557,0.0020407953790207,-0.00246756277573006,0.00457785153112663,0.000564115910540112,0.000799014370835759,-0.000477840796830987,-0.000497780350239407,0.00188777182241838,0.00259716418371248,0.0031189936316946,0.0029641621814832,-0.000608023995125062,0.00157222011242445,-0.00306616842542173,0.00028654861637705,0.00211780845353357,-0.00403747670250884,-0.00110235301636939,-0.00196946030002815,-0.000823497987318706,0.00300483620332765,0.000257672603074245,0.000596435734508702,-0.000919804875993009,0.00507944235671159,-0.00340790885513869,-0.0013467067494582,-0.000687254809007495,0.0024356251206194,-0.00263674433122548,-0.00266630204494723,0.000512534102102362,-0.00336370642883285,-0.00249676337520771,-1.92401382891158e-05,0.0020727925111825,0.00477958497322489,-0.000492024686399348,-0.000981838188690064,-0.0013984422824152,0.00314044338083539,0.00429786595629686,-0.00122865458869104,0.001044289875723,-0.000108899407072546,0.00295374621636193,0.000563410428861919,0.00167273003309911,0.00249850300187393
0.00103352718513304,0.00120548220430545,0.00336635419062684,-0.00202329950122917,8.54550144631536e-05,0.00018388901539714,0.000741064140472815,-0.00514759697396019,-0.00293776540234114,-0.000285369285301069,0.000798550267449952,-0.00123380905998339,6.16428054507957e-05,0.00153999540749666,0.0021839515875219,-0.0015267798539633,-0.000348340382742047,0.00149234985342895,-0.00127659324075598,-0.00101088794013141,-0.00398314901489267,0.00046790443401379,-0.00476224066835052,0.000448052021019468,0.00717820645881145,-0.000833613533023017,-0.000775328137648794,0.000902305844522554,-1.04055251184301e-05,-0.00263326069900756,-0.00576661419642902,-0.00295443349532482,-0.00311739382160381,0.00453998722183842,-0.00270881857831872,-0.0044854129222573,0.00283666216292138,-0.00103996743205058,-0.00563274201505244,0.000883957578086088,0.00121287606985183,0.000158163541235888,0.00211366182666244,0.0004293347235085,-0.00271321201107587,-0.00275545692458547,0.00116906374602659,0.000444556982294556,-0.000903609140740815,-0.000548687711705824
-7.58951328485974e-05,-0.00204637301780761,0.00187105508393371,0.00106268749228162,0.000797673676024514,-0.000396010522336932,0.0010239550974085,-0.00445737828508643,0.00119412924258764,-0.00129122616341063,-0.00302750361076843,0.000354717006817684,0.000835876174122874,0.000483999384012174,-0.00110713430449232,0.000599560089954091,0.000831006633080025,-0.00213931259780711,-0.0015143174452958,0.000325357108914105,-0.000776277271001942,0.000146656031744647,0.00119153357109645,-0.000571747301074923,0.0014274631115414,8.77409394196078e-05,0.00236108991649993,0.00176316869857321,0.00180812607632181,-0.00175468390334777,0.00100497376655232,-0.00726195532165679,-0.00364315084783139,-0.00529852462007208,-0.000768661343981924,-0.00199263624693579,-0.000378603409655505,-0.000533458872538325,-0.000205932580303803,-0.000705753910479235,-0.00119589169710611,0.00169783570352083,-0.00297755714843486,0.000839637503048695,-0.00271108964334318,0.00231425532815196,0.000413565812571876,0.00221573082325974,-0.000892957607283567,-0.00342220865193743
0.00149472681739982,-0.00464322273506677,0.00183293002632718,-0.000194358696318167,0.000597409262073974,-0.000416069825277115,0.000495713297523561,0.00547918952068815,-0.000871368585883994,-0.00249311654202322,-0.000714486050358919,0.00281271487112331,-0.000339624537049372,0.000591639779016645,-0.00161384851710539,0.000479744755723436,-0.000146166728981032,0.00175911984717558,-0.000386221420285303,-0.00216032732044935,0.00245557824233457,0.000633659080615703,-0.00234165309441105,0.00352519557585289,-0.0017693129359092,5.86278378549785e-05,4.39262290198016e-05,-5.26461684836629e-05,-0.000672394951988284,0.000859430737108086,0.00638139668054099,-0.00211955807961976,0.00234193298799959,-0.00305120757402577,-0.000205061641895412,-0.00490098491998676,-0.00278038521376358,-0.00243567184676909,0.0019469107854904,-0.0031061018632857,0.00533996282011104,0.00114218521207301,0.000712074304973286,0.00113418950844176,0.000719418306966769,-0.00178613670028268,0.00104106371833561,0.0020845687526565,0.00143149521925162,-0.00232230994249202
-0.000829060665975784,-0.00533321671293199,0.00182632941151608,-0.00049529841593214,-0.000940397510356167,0.000952948266227762,-0.00618863911623973,0.00431817251994166,-0.000947072066047851,-0.00338212273408121,-0.000549523351411768,-0.000673987888947736,0.00250995880673706,0.00359954131619559,-0.00135433203049523,0.00139851914548216,0.000787712598979252,0.00376515467503882,-0.000306465475513409,0.0051933630005567,-0.00129646542638271,0.00169046786905657,-0.00123160999659176,-0.000712358240223321,-0.00248119366098857,0.00677916147822894,-0.00148781666234894,0.00288666454929717,-0.00084097306633663,0.00171032511847158,0.0118751457096085,-0.00472664264153071,0.000558853833188262,0.000544468656683472,-0.000706131173784564,0.00354487980591889,-0.000353170181170236,-0.00208982040399968,-0.0023479419863948,0.000425961437249468,0.00323855033327349,0.00215525958912548,-0.00538280822446278,0.00034208135857121,0.00468826408085759,0.000391308404321575,0.00465898155844167,0.00189207236979979,0.00294406207272636,-0.00656204775183309
0.000880614920106891,0.00306041947851643,-0.00324052183471749,0.00246385167638479,0.00191039201769561,-0.00168817448164555,0.00187652583650927,0.000275002230230601,-0.000590893809845742,-0.000358572958364517,-0.00177819420539788,-0.000472920045407365,0.0047406915221107,-0.00193984126396667,0.0023654942275785,0.00196798608286305,0.00167635634419308,0.00533243796650471,0.00276998982065453,0.00011606844633763,-0.00210838052039656,-0.00754546437510922,0.00316808412330113,-0.00204464782592102,0.000193360468916435,-0.00150294966307267,0.00111110490601262,0.000203638647480213,-0.000480421744687377,0.00106180389712238,-0.00622974057088123,0.00403737601315081,0.00161672147249798,-0.00239044072734083,4.88896649253118e-05,0.000111392293097181,-0.00621503058775647,0.000452968731500354,0.00370818706679152,0.000761739355620445,6.87316671047857e-05,0.00167926234898585,-0.000781073941061208,0.000990669775966324,-0.00189795035120673,0.00310171475035189,-0.00726641696661749,0.00170315384766229,0.000277275493435028,-0.000981855363333723
-0.000653791044886618,0.00635839481507378,-0.00223900399282414,0.0024399137517264,-4.15621134927969e-05,-0.00287586755976055,0.00241609587512419,0.00332123579410153,-0.00160630846207751,0.000368858916963103,-0.00157232142455216,-0.00192918238541761,0.000197070632352396,-0.00187439607262709,0.000134214405620954,0.000536331293539965,-0.000875957088309017,0.00168074682050787,0.00129014617668104,-0.00171877207311168,0.00350723103416795,-0.00167548413038285,0.000457000599497966,0.00424652399802159,0.000792123625100337,-0.00165219337745098,0.000514819093336133,-0.00330690883537598,-3.20034643205315e-05,0.000441866021350253,-0.00258135458348357,0.00280332886140148,0.00154311428746037,0.000728780858704746,0.00208757729203833,-0.00176061849052961,0.00278495369292595,-0.00128320453753948,-0.000563264230157505,0.0012930911636274,-0.00219962148805666,-0.000879942577370251,-0.000872441391744107,-0.000970907083599112,-0.000423023075288804,-0.00229301740508905,-0.00218286767352339,0.00180275902014333,-0.000680676757873505,-0.00294691497858162
0.00017610297499451,-0.00222773236369954,-0.00105153179366778,-0.00256490419463943,-0.00187605015047956,0.00122672617735282,0.00240410374882428,-0.0127496450090204,0.00146706103352032,0.0014871244934942,-0.000460856752408806,0.00054446652656214,0.000190501210016253,-0.000323391993236095,-5.61498892097394e-05,0.000824045426474277,0.000325328126246723,-0.000434400404128961,0.00226355464247999,0.00179058109930516,-0.00183625703243803,-0.000793959810426879,0.00217510538623179,0.00145074986713925,-0.000502653525316416,0.000346857246532752,-0.00173594602278313,-0.0019456473640765,0.00179383138667749,-0.0025735734068989,0.00133848743194072,0.00083210175553587,-0.00126373254984827,0.00148880429454997,0.000552920782858307,0.000947867367953151,0.000568073387663505,0.00164204613393953,-0.000673452090684089,0.00139417402268007,-0.00910726919673009,0.00123425455476046,-0.00271065623921575,-1.03263718466371e-06,-0.00343788912693845,0.00301975072465311,-0.0036214958883013,0.00130880778032723,-0.000160606303743802,-0.00184007174942594
0.00101646633309649,0.00283876038398181,-0.000978155496949917,-0.000146527289970827,-7.92731250346423e-05,0.000562957053823204,0.00158877012787334,0.000102712625807833,0.00200004886431847,-0.00043236638180043,-0.00369921174915083,0.0016665341139101,-0.000508225086038929,-0.000718838324739513,-0.000549767099266344,-0.00138602375998556,-0.00113485260721935,-0.000518314862282569,0.00309055552477872,-0.000164568748557249,0.00242599417953353,0.00505785926933355,0.000780679745116772,0.00245951612719992,0.00043862713710171,-0.00380832939158128,0.000367928465341691,-0.00191991644796824,-0.00134374063730176,-0.00201271510167287,0.0014138436303369,-0.00078028504085724,-0.000784927621074513,-0.000627411379116567,0.00128939692777852,-0.00267662985568445,-0.00477419477564487,-0.000618028824100694,0.000522730149602796,0.00254680129640086,0.00115552085042428,-0.00253115318545418,0.000720067958107478,-0.00172447159783109,-0.00273223667567505,-0.000410886599192181,0.000143313639828103,0.00332186937327206,-0.00103643000759977,-0.00125975422083278
-0.000399195002270613,-0.00183013624511847,0.000842313382168715,-0.000881896663312374,-0.00152793111147576,0.00208395285653798,-0.00531179461687413,0.00740149153969724,-0.000734510096251034,-0.000360350199746974,-0.000764921914478642,-0.000228706825688425,-0.0029063166208269,-0.000256816772458852,-0.000270282263699153,-0.000712855321202663,-0.000505540890833379,-0.00709972343157644,-0.00212169421099966,-0.000177444865317913,0.00186396672807306,0.00286465541543555,-0.0020019389569124,-0.000131816683242968,0.00162733066403894,0.00111456931971955,0.000260566605228975,0.00153773036004865,0.00489290081199216,-0.00111670863430886,-0.0084446030731232,0.00238244469614522,2.64477983332768e-05,0.00565459401166078,0.00159007156582258,0.00469885405597459,0.0060520004852711,0.00133476573032161,-0.000627896229416686,-0.00198894798331923,-0.00182577983080596,-0.00167117223047556,-0.000978080254474512,0.00124559984092993,0.00434270376287474,-0.00188751346934663,0.00298017667663839,-0.00132951688874234,0.000673741391322659,0.00903116614752537
0.00127201841305779,0.00575868738351072,-0.00168622884153577,-2.5725814919827e-06,0.00180733527986348,-0.000349027672340679,-4.62117897390305e-05,0.00167254715373351,0.000334836912234,0.000890474690476603,0.00323072726196034,0.00106459254213483,-0.00533798732434669,-0.00038155339574967,0.00113850283147903,-0.000904165492539001,0.0010654408182559,-0.000604260191014273,-0.00233424037503373,-0.00069847842431717,-0.00164463597381647,-0.00545510009629682,0.00148656669192533,-0.00073977640557687,0.00127491712255632,-0.000662984182527335,0.00148507993143358,0.000148707412018867,0.00112763892290696,-0.00030951652408246,-0.00719921946308143,-0.00401739694628813,0.000622663670008218,-2.83164291111311e-05,-0.00170878795110852,0.0027238633025769,-0.000397269117438582,0.000140332417913387,0.00122621182304111,-0.000109642198349137,0.00727071020231595,-0.00225601372422634,-0.00100950629157491,0.000707806080587687,0.00124804855552456,0.00100685401169668,0.000972055144112396,-0.00366933676263529,-0.00180202572520815,0.00340866330734649
