"","X","timepoint","state","y","ysl","ysl_lag1","y_lag1","latitude","longitude","totalwagescapita","emplvlcapita","popestimate","qtrly_estabs_count","totalwagescapita_dif","emplvlcapita_dif","popestimate_dif","qtrly_estabs_count_dif","y_lag2","ysl_lag2","y_lag3","ysl_lag3","y_lag4","ysl_lag4","y_lag5","ysl_lag5"
"1",7,7,"Arizona",2.20453451839475,2.73933778243354,2.80502674626959,2.29250062817901,33.448143,-112.096962,2059.58619142829,0.38222584154994,3852158,90470,-150.915996022345,-0.613540872137658,31791,405,0.241525789851771,1.77261306082031,0.245499770989888,1.81451865676898,0.24957340388756,1.85801454177792,0.253750074078951,1.90325159852662
"2",8,8,"Arizona",2.12204247762546,2.6761987074849,2.73933778243354,2.20453451839475,33.448143,-112.096962,2305.9486272863,0.396468731523852,3883949,90628,362.081435789618,2.38033174743889,31791,158,2.29250062817901,2.80502674626959,0.241525789851771,1.77261306082031,0.245499770989888,1.81451865676898,0.24957340388756,1.85801454177792
"3",9,9,"Arizona",2.04454778767253,2.61545813159927,2.6761987074849,2.12204247762546,33.448143,-112.096962,2164.70074238841,0.389302149785226,3915740,93113,-387.610320755904,-2.14094717125383,31791,2485,2.20453451839475,2.73933778243354,2.29250062817901,2.80502674626959,0.241525789851771,1.77261306082031,0.245499770989888,1.81451865676898
"4",10,10,"Arizona",1.03006288841865,2.77719706034851,2.61545813159927,2.04454778767253,33.448143,-112.096962,2200.35616449098,0.386503641175278,3953165,95026,176.90330700046,0.436807312867815,37425,1913,2.12204247762546,2.6761987074849,2.20453451839475,2.73933778243354,2.29250062817901,2.80502674626959,0.241525789851771,1.77261306082031
"5",11,11,"Arizona",1.00053251022558,2.70974609778953,2.77719706034851,1.03006288841865,33.448143,-112.096962,2102.56600653036,0.377626700145425,3990590,95712,-133.445580063193,-0.607843241990419,37425,686,2.04454778767253,2.61545813159927,2.12204247762546,2.6761987074849,2.20453451839475,2.73933778243354,2.29250062817901,2.80502674626959
"6",12,12,"Arizona",0.972302073828679,2.64539594255169,2.70974609778953,1.00053251022558,33.448143,-112.096962,2468.57112870732,0.390208162912336,4028015,95405,463.795280137575,2.14584037967629,37425,-307,1.03006288841865,2.77719706034851,2.04454778767253,2.61545813159927,2.12204247762546,2.6761987074849,2.20453451839475,2.73933778243354
"7",13,13,"Arizona",0.945293894953636,2.5839270695279,2.64539594255169,0.972302073828679,33.448143,-112.096962,2123.80646842654,0.387746139819224,4065440,94564,-710.769782457728,-1.50434858600225,37425,-841,1.00053251022558,2.70974609778953,1.03006288841865,2.77719706034851,2.04454778767253,2.61545813159927,2.12204247762546,2.6761987074849
"8",14,14,"Arizona",1.95446251256168,3.77556615657575,2.5839270695279,0.945293894953636,33.448143,-112.096962,2268.31874324153,0.38776473881689,4110352.25,95380,489.276935095764,0.248062209077782,44912.25,816,0.972302073828679,2.64539594255169,1.00053251022558,2.70974609778953,1.03006288841865,2.77719706034851,2.04454778767253,2.61545813159927
"9",15,15,"Arizona",1.87594091662842,3.67704867350334,3.77556615657575,1.95446251256168,33.448143,-112.096962,2205.04312661685,0.37945590868323,4155264.5,95963,-207.787891439671,-0.832742913132622,44912.25,583,0.945293894953636,2.5839270695279,0.972302073828679,2.64539594255169,1.00053251022558,2.70974609778953,1.03006288841865,2.77719706034851
"10",16,16,"Arizona",1.80236926033341,3.58323883578464,3.67704867350334,1.87594091662842,33.448143,-112.096962,2522.82741006078,0.398206178664584,4200176.75,97844,381.059900068612,2.70591001150148,44912.25,1881,1.95446251256168,3.77556615657575,0.945293894953636,2.5839270695279,0.972302073828679,2.64539594255169,1.00053251022558,2.70974609778953
