"","X","timepoint","state","y","ysl","ysl_lag1","y_lag1","latitude","longitude","totalwagescapita","emplvlcapita","popestimate","qtrly_estabs_count","totalwagescapita_dif","emplvlcapita_dif","popestimate_dif","qtrly_estabs_count_dif","y_lag2","ysl_lag2","y_lag3","ysl_lag3","y_lag4","ysl_lag4","y_lag5","ysl_lag5"
"1",7,7,"New_Jersey",0.773364366145657,7.04927626255554,7.1855443276398,0.782687673846461,40.220596,-74.769913,3112.19860958623,0.429231752449244,7847592,221786,-69.0694897167637,-1.26463960465869,16458,-499,0.689525177222094,3.96499948894373,0.696625609622004,4.03655418700168,0.703853453271641,4.11062040492212,0.711212082225821,4.18736560867998
"2",8,8,"New_Jersey",0.76422938007692,6.91782417360614,7.04927626255554,0.773364366145657,40.220596,-74.769913,3520.13519624112,0.434299756486798,7864050,218551,480.810033554996,1.36407040894844,16458,-3235,0.782687673846461,7.1855443276398,0.689525177222094,3.96499948894373,0.696625609622004,4.03655418700168,0.703853453271641,4.11062040492212
"3",9,9,"New_Jersey",0.75527722539448,6.7909163667295,6.91782417360614,0.76422938007692,40.220596,-74.769913,3318.47696506367,0.421109273666114,7880508,220424,-609.594817832345,-1.82584868582373,16458,1873,0.773364366145657,7.04927626255554,0.782687673846461,7.1855443276398,0.689525177222094,3.96499948894373,0.696625609622004,4.03655418700168
"4",10,10,"New_Jersey",0.819438001535033,4.63800827241769,6.7909163667295,0.75527722539448,40.220596,-74.769913,3271.689500358,0.429827222934973,7897609.75,217429,154.870766471779,2.19084320895428,17101.75,-2995,0.76422938007692,6.91782417360614,0.773364366145657,7.04927626255554,0.782687673846461,7.1855443276398,0.689525177222094,3.96499948894373
"5",11,11,"New_Jersey",0.809279502415805,4.56729978262018,4.63800827241769,0.819438001535033,40.220596,-74.769913,3216.26516999388,0.423041572646078,7914711.5,216627,-8.63686565845637,-1.55035995577541,17101.75,-802,0.75527722539448,6.7909163667295,0.76422938007692,6.91782417360614,0.773364366145657,7.04927626255554,0.782687673846461,7.1855443276398
"6",12,12,"New_Jersey",0.799334756919734,4.49872567674632,4.56729978262018,0.809279502415805,40.220596,-74.769913,3886.65612683203,0.431298396155927,7931813.25,217201,725.815287202281,1.50424737987441,17101.75,574,0.819438001535033,4.63800827241769,0.75527722539448,6.7909163667295,0.76422938007692,6.91782417360614,0.773364366145657,7.04927626255554
"7",13,13,"New_Jersey",0.789597272419407,4.43217908397813,4.49872567674632,0.799334756919734,40.220596,-74.769913,3276.31553149078,0.421008779185587,7948915,217919,-1280.73155217941,-1.85464404801895,17101.75,718,0.809279502415805,4.56729978262018,0.819438001535033,4.63800827241769,0.75527722539448,6.7909163667295,0.76422938007692,6.91782417360614
"8",14,14,"New_Jersey",0.950953648978548,9.02230713194569,4.43217908397813,0.789597272419407,40.220596,-74.769913,3394.34548609209,0.431105929305345,7965262.75,219069,728.370549942576,2.03867670900986,16347.75,1150,0.799334756919734,4.49872567674632,0.809279502415805,4.56729978262018,0.819438001535033,4.63800827241769,0.75527722539448,6.7909163667295
"9",15,15,"New_Jersey",0.938154936761215,8.83077527749023,9.02230713194569,0.950953648978548,40.220596,-74.769913,3353.10495231507,0.424867512640463,7981610.5,218520,-159.270488378338,-1.63355667846408,16347.75,-549,0.789597272419407,4.43217908397813,0.799334756919734,4.49872567674632,0.809279502415805,4.56729978262018,0.819438001535033,4.63800827241769
"10",16,16,"New_Jersey",0.925653347078281,8.6469467627829,8.83077527749023,0.938154936761215,40.220596,-74.769913,3960.08891269219,0.433104494721095,7997958.25,219842,648.224494154131,1.44753987455152,16347.75,1322,0.950953648978548,9.02230713194569,0.789597272419407,4.43217908397813,0.799334756919734,4.49872567674632,0.809279502415805,4.56729978262018
"11",17,17,"New_Jersey",0.913438870188621,8.4703507209575,8.6469467627829,0.925653347078281,40.220596,-74.769913,3449.28303735844,0.419132652700475,8014306,220828,-1117.78983571085,-2.2208824101253,16347.75,986,0.938154936761215,8.83077527749023,0.950953648978548,9.02230713194569,0.789597272419407,4.43217908397813,0.799334756919734,4.49872567674632
"12",18,18,"New_Jersey",0.960321103685757,7.13054002838902,8.4703507209575,0.913438870188621,40.220596,-74.769913,3489.61203667043,0.435303856213545,8031540,220349,551.134874645725,3.01430455336901,17234,-479,0.925653347078281,8.6469467627829,0.938154936761215,8.83077527749023,0.950953648978548,9.02230713194569,0.789597272419407,4.43217908397813
"13",19,19,"New_Jersey",0.947132464545852,7.0005386997849,7.13054002838902,0.960321103685757,40.220596,-74.769913,3514.48578653097,0.429547034119731,8048774,221859,-15.4552494514423,-2.19280256068839,17234,1510,0.913438870188621,8.4703507209575,0.925653347078281,8.6469467627829,0.938154936761215,8.83077527749023,0.950953648978548,9.02230713194569
"14",20,20,"New_Jersey",0.934255285480923,6.87503949327777,7.0005386997849,0.947132464545852,40.220596,-74.769913,3931.25514628798,0.438237353595484,8066008,221534,391.89560989647,1.44471415695673,17234,-325,0.960321103685757,7.13054002838902,0.913438870188621,8.4703507209575,0.925653347078281,8.6469467627829,0.938154936761215,8.83077527749023
"15",21,21,"New_Jersey",0.921678905405088,6.75380388943267,6.87503949327777,0.934255285480923,40.220596,-74.769913,10274.5238589912,0.441146056660599,8083242,224923,5926.49935294624,-0.578161641063779,17234,3389,0.947132464545852,7.0005386997849,0.960321103685757,7.13054002838902,0.913438870188621,8.4703507209575,0.925653347078281,8.6469467627829
"16",22,22,"New_Jersey",1.18235950410277,7.18577480326346,6.75380388943267,0.921678905405088,40.220596,-74.769913,3648.39663274435,0.436621029703441,8099830.5,226047,-12969.3959389501,-0.743373002227377,16588.5,1124,0.934255285480923,6.87503949327777,0.947132464545852,7.0005386997849,0.960321103685757,7.13054002838902,0.913438870188621,8.4703507209575
"17",23,23,"New_Jersey",1.16379407014993,7.05541532214653,7.18577480326346,1.18235950410277,40.220596,-74.769913,3488.9249184893,0.423364335100656,8116419,226725,6466.65551199183,-0.873166764562583,16588.5,678,0.921678905405088,6.75380388943267,0.934255285480923,6.87503949327777,0.947132464545852,7.0005386997849,0.960321103685757,7.13054002838902
"18",24,24,"New_Jersey",1.14573949770573,6.92976376305836,7.05541532214653,1.16379407014993,40.220596,-74.769913,4048.80885748599,0.438104395370757,8133007.5,229645,719.355653251745,2.79967548728852,16588.5,2920,1.18235950410277,7.18577480326346,0.921678905405088,6.75380388943267,0.934255285480923,6.87503949327777,0.947132464545852,7.0005386997849
"19",25,25,"New_Jersey",1.12817531487419,6.80854607327674,6.92976376305836,1.14573949770573,40.220596,-74.769913,3866.25869159649,0.424371383972081,8149596,234005,-742.434104886193,-2.84730716687774,16588.5,4360,1.16379407014993,7.05541532214653,1.18235950410277,7.18577480326346,0.921678905405088,6.75380388943267,0.934255285480923,6.87503949327777
"20",26,26,"New_Jersey",2.44460784729483,11.8149297595252,6.80854607327674,1.12817531487419,40.220596,-74.769913,3797.74836287311,0.436400401180424,8166899,232355,114.039837166114,2.57620286070193,17303,-1650,1.14573949770573,6.92976376305836,1.16379407014993,7.05541532214653,1.18235950410277,7.18577480326346,0.921678905405088,6.75380388943267
"21",27,27,"New_Jersey",2.37629892432132,11.4450966286746,11.8149297595252,2.44460784729483,40.220596,-74.769913,3630.74914609879,0.429333611267171,8184202,234143,-98.4888880509302,-1.90958071215958,17303,1788,1.12817531487419,6.80854607327674,1.14573949770573,6.92976376305836,1.16379407014993,7.05541532214653,1.18235950410277,7.18577480326346
"22",28,28,"New_Jersey",2.31145753050743,11.0958248445222,11.4450966286746,2.37629892432132,40.220596,-74.769913,4251.98155192248,0.439575053602967,8201505,236500,788.231622598009,1.73082322490492,17303,2357,2.44460784729483,11.8149297595252,1.12817531487419,6.80854607327674,1.14573949770573,6.92976376305836,1.16379407014993,7.05541532214653
