"","X","timepoint","state","y","ysl","ysl_lag1","y_lag1","latitude","longitude","totalwagescapita","emplvlcapita","popestimate","qtrly_estabs_count","totalwagescapita_dif","emplvlcapita_dif","popestimate_dif","qtrly_estabs_count_dif","y_lag2","ysl_lag2","y_lag3","ysl_lag3","y_lag4","ysl_lag4","y_lag5","ysl_lag5"
"1",7,7,"Arkansas",1.66716888227327,5.19943800848495,5.32284503606277,1.7072172489808,34.746613,-92.288986,1757.9625102727,0.375605040471241,2399564,60072,-122.06110514536,-1.34824736933235,8210,232,1.47546088122184,3.29861413612846,1.50601188324764,3.35600191315635,1.53769794118634,3.41514538726102,1.57058232790686,3.47616507156232
"2",8,8,"Arkansas",1.62873716440917,5.08047829884859,5.19943800848495,1.66716888227327,34.746613,-92.288986,1938.09741279705,0.384040888665907,2407774,60612,220.040057181225,1.40584859899358,8210,540,1.7072172489808,5.32284503606277,1.47546088122184,3.29861413612846,1.50601188324764,3.35600191315635,1.53769794118634,3.41514538726102
"3",9,9,"Arkansas",1.59182798975532,4.96569730482719,5.08047829884859,1.62873716440917,34.746613,-92.288986,1821.52456887132,0.378418620873869,2415984,60864,-296.70774645008,-1.40581159867049,8210,252,1.66716888227327,5.19943800848495,1.7072172489808,5.32284503606277,1.47546088122184,3.29861413612846,1.50601188324764,3.35600191315635
"4",10,10,"Arkansas",0.988728981056042,4.47022924065266,4.96569730482719,1.59182798975532,34.746613,-92.288986,1913.78591185001,0.388326289172464,2426063.75,61446,208.834186904422,1.5529936090634,10079.75,582,1.62873716440917,5.08047829884859,1.66716888227327,5.19943800848495,1.7072172489808,5.32284503606277,1.47546088122184,3.29861413612846
"5",11,11,"Arkansas",0.970986175909161,4.386082637496,4.47022924065266,0.988728981056042,34.746613,-92.288986,1852.07183443832,0.38035197844462,2436143.5,61639,-153.975420390375,-1.78819790264403,10079.75,193,1.59182798975532,4.96569730482719,1.62873716440917,5.08047829884859,1.66716888227327,5.19943800848495,1.7072172489808,5.32284503606277
"6",12,12,"Arkansas",0.95376128569189,4.30497280667907,4.386082637496,0.970986175909161,34.746613,-92.288986,2151.97664808394,0.390094267424965,2446223.25,61983,361.618891057299,1.77165997081901,10079.75,344,0.988728981056042,4.47022924065266,1.59182798975532,4.96569730482719,1.62873716440917,5.08047829884859,1.66716888227327,5.19943800848495
"7",13,13,"Arkansas",0.937032960458772,4.22672493989182,4.30497280667907,0.95376128569189,34.746613,-92.288986,1830.39408656017,0.383723017885009,2456303,62370,-621.487375169387,-1.61135385203016,10079.75,387,0.970986175909161,4.386082637496,0.988728981056042,4.47022924065266,1.59182798975532,4.96569730482719,1.62873716440917,5.08047829884859
"8",14,14,"Arkansas",1.62016871192794,7.44424693433885,4.22672493989182,0.937032960458772,34.746613,-92.288986,1979.29754409644,0.393870325999203,2465732,62934,470.486019060043,1.65185576541508,9429,564,0.95376128569189,4.30497280667907,0.970986175909161,4.386082637496,0.988728981056042,4.47022924065266,1.59182798975532,4.96569730482719
"9",15,15,"Arkansas",1.5822857043883,7.26594011171642,7.44424693433885,1.62016871192794,34.746613,-92.288986,1981.27668583983,0.389187343099432,2475161,63639,-146.924315792879,-1.48302910139654,9429,705,0.937032960458772,4.22672493989182,0.95376128569189,4.30497280667907,0.970986175909161,4.386082637496,0.988728981056042,4.47022924065266
"10",16,16,"Arkansas",1.54590735641644,7.09548664401325,7.26594011171642,1.5822857043883,34.746613,-92.288986,2197.82881119219,0.398743320494193,2484590,64228,214.572983608967,1.42389602945318,9429,589,1.62016871192794,7.44424693433885,0.937032960458772,4.22672493989182,0.95376128569189,4.30497280667907,0.970986175909161,4.386082637496
"11",17,17,"Arkansas",1.51094785402286,6.93237000512212,7.09548664401325,1.54590735641644,34.746613,-92.288986,1947.28237996583,0.392284902400503,2494019,64713,-467.098556578717,-1.60143954884507,9429,485,1.5822857043883,7.26594011171642,1.62016871192794,7.44424693433885,0.937032960458772,4.22672493989182,0.95376128569189,4.30497280667907
"12",18,18,"Arkansas",1.1281057290061,4.80337425227617,6.93237000512212,1.51094785402286,34.746613,-92.288986,2087.6073809558,0.404298123861654,2504364,65276,390.871432216332,1.84716395548407,10345,563,1.54590735641644,7.09548664401325,1.5822857043883,7.26594011171642,1.62016871192794,7.44424693433885,0.937032960458772,4.22672493989182
"13",19,19,"Arkansas",1.1063938675596,4.71684865982525,4.80337425227617,1.1281057290061,34.746613,-92.288986,2107.41420219994,0.401433724538306,2514709,65643,-120.51817974584,-1.48776207844981,10345,367,1.51094785402286,6.93237000512212,1.54590735641644,7.09548664401325,1.5822857043883,7.26594011171642,1.62016871192794,7.44424693433885
"14",20,20,"Arkansas",1.08536865070796,4.63319555341855,4.71684865982525,1.1063938675596,34.746613,-92.288986,2257.05683482413,0.409489856454555,2525054,66163,129.835811380057,1.09205312395959,10345,520,1.1281057290061,4.80337425227617,1.51094785402286,6.93237000512212,1.54590735641644,7.09548664401325,1.5822857043883,7.26594011171642
"15",21,21,"Arkansas",1.06499926861616,4.55227013158961,4.63319555341855,1.08536865070796,34.746613,-92.288986,2131.41624454376,0.403960481170814,2535399,66488,-275.283222904558,-1.35855071999899,10345,325,1.1063938675596,4.71684865982525,1.1281057290061,4.80337425227617,1.51094785402286,6.93237000512212,1.54590735641644,7.09548664401325
"16",22,22,"Arkansas",1.16689659724507,5.58761705430868,4.55227013158961,1.06499926861616,34.746613,-92.288986,2213.9890005272,0.410990198172466,2544576.5,66785,208.213346263809,1.25590922853936,9177.5,297,1.08536865070796,4.63319555341855,1.1063938675596,4.71684865982525,1.1281057290061,4.80337425227617,1.51094785402286,6.93237000512212
"17",23,23,"Arkansas",1.1451940370268,5.48276117602953,5.58761705430868,1.16689659724507,34.746613,-92.288986,2149.41742274315,0.405291713036312,2553754,67634,-147.144333767495,-1.27282021378065,9177.5,849,1.06499926861616,4.55227013158961,1.08536865070796,4.63319555341855,1.1063938675596,4.71684865982525,1.1281057290061,4.80337425227617
"18",24,24,"Arkansas",1.12416440084004,5.3816665048096,5.48276117602953,1.1451940370268,34.746613,-92.288986,2344.93925569216,0.414289522239149,2562931.5,68289,260.093410733071,1.46962943389919,9177.5,655,1.16689659724507,5.58761705430868,1.06499926861616,4.55227013158961,1.08536865070796,4.63319555341855,1.1063938675596,4.71684865982525
